tracking_id	female_flower_early_0	female_flower_early_3	female_flower_early_1	female_flower_early_2	female_flower_late_1	female_flower_late_0	male_flower_0	male_flower_1	male_flower_3	male_flower_2	male_flower_4	male_flower_6	male_flower_5	root_0	root_1	root_2	root_3	vegetative_0	vegetative_1	vegetative_5	vegetative_4	vegetative_3	vegetative_2
Zosma103g00090	206.853	26.9367	122.587	77.3287	935.863	344.749	19.7613	18.0713	27.521	47.4063	29.3892	25.0838	23.8138	46.5548	45.5374	4.27304	13.8444	0	54.5083	0.906264	6.30265	1.99481	4.52614
Zosma103g00100	2298.51	3157.46	2211.81	2271.78	3238.13	2914.03	2163.86	2096.27	2640.57	2270.6	2560.13	1934.59	3259.09	1439.21	1510.95	2100.63	1690.65	1641.04	2026.08	1696.53	1510.83	1608.82	1286.55
Zosma103g00110	738.954	292.205	923.073	705.056	495.158	314.075	469.331	153.606	385.295	295.881	442.471	261.812	1069.92	1245.01	1066.77	568.314	961.781	535.678	966.072	484.851	1834.07	482.745	1039.88
Zosma103g00130	313.681	286.349	276.084	270.326	196.756	268.064	531.909	799.654	666.299	696.382	633.501	841.876	329.991	500.131	387.442	631.555	548.077	826.191	293.417	612.634	421.377	808.896	525.032
Zosma103g00140	422.551	375.943	582.028	712.204	190.948	334.746	220.668	135.535	114.43	161.835	83.2694	136.393	144.584	168.262	182.896	305.95	237.798	559.769	516.089	1682.93	1412.69	581.488	4858.81
Zosma103g00150	19.7327	19.9098	31.9565	23.3936	22.5072	14.6702	16.4678	22.5891	7.24238	13.0776	16.3273	31.3548	8.50493	0.665068	10.4512	1.70922	1.62876	0	7.53838	0	0	0	0
Zosma103g00160	792.708	566.257	696.234	543.901	615.68	508.121	3053.12	4002.79	1996	2371.95	1756.82	2861.12	830.081	1330.14	1195.17	1528.04	1576.64	1539.01	864.594	2030.03	1360.47	1347.5	2018.66
Zosma103g00170	209.574	295.133	220.029	273.575	313.648	287.402	138.329	221.373	137.605	135.68	111.026	192.832	183.706	282.654	262.773	534.13	365.656	429.393	242.968	394.225	229.596	369.04	351.907
Zosma103g00180	696.086	2394.44	551.119	384.694	2302.99	2157.85	42.8162	67.7673	24.6241	253.379	44.0838	116.013	25.5148	799.412	881.635	1457.96	1528.59	1604.2	640.762	1451.83	475.4	1022.34	1263.92
Zosma103g00190	304.835	4.68465	2.61939	3.89893	8.71246	3.33413	12011.6	16770.1	21088.4	21913.2	14795.8	30823.3	236.437	3.99041	5.97212	1.70922	5.70065	2.83427	1.73963	6.34385	9.00378	15.9585	3.3946
Zosma103g00210	193.244	202.026	205.884	174.802	206.195	195.38	153.15	176.195	134.708	152.027	124.088	161.477	180.304	188.879	189.615	365.772	340.41	473.324	175.122	469.445	218.792	454.817	374.538
Zosma103g00220	302.794	334.953	369.334	325.561	431.993	376.09	18.1145	13.5535	11.5878	22.8858	13.0619	6.27096	13.6079	382.414	297.113	50.4219	74.1084	21.2571	633.804	9.9689	25.2106	17.9533	9.05228
Zosma103g00230	2.04131	1.75674	1.04776	0	3.63019	0	108.687	0	4.34543	1.6347	3.26547	17.2451	23.8138	1.99521	2.98606	2.56382	4.88627	0	196.578	0.906264	454.691	0	0
Zosma103g00240	104.787	0	188.072	233.936	1.45208	0	0	4.51782	0	0	0	0	0	0	0.746515	0	1.62876	0	0	0	0	0	0
Zosma103g00250	0.680436	0	7.33429	25.9929	0	0	0	0	1.44848	0	4.8982	1.56774	6.80394	0	0.746515	0.854608	0	1.41714	255.725	0	58.5246	0	0
Zosma103g00260	12.9283	4.68465	38.767	112.419	5.8083	2.00048	4.94033	4.51782	10.1393	1.6347	4.8982	3.13548	32.3187	0	0.746515	0.854608	0.814378	1.41714	225.571	0.906264	35.1147	0	0
Zosma103g00270	59.8784	64.9995	45.0535	47.437	29.7676	48.6783	31.2887	31.6247	36.2119	29.4246	40.8184	20.3806	22.1128	27.2678	16.4233	25.6382	21.9882	979.242	139.17	1860.56	421.377	1415.32	1549.07
Zosma103g00280	33.3414	35.7205	41.3863	45.4875	39.9321	30.0071	13.1742	13.5535	15.9332	19.6164	13.0619	14.1097	20.4118	9.97603	11.1977	21.3652	10.5869	143.131	70.7448	290.911	143.16	157.59	213.86
Zosma103g00290	1745.32	960.939	1694.22	1566.07	2738.62	1486.35	128.449	4.51782	237.55	348.191	174.703	116.013	34.0197	3743.67	3093.56	823.842	2728.17	215.405	1064.07	289.098	669.881	345.103	511.454
Zosma103g00300	201.409	223.692	218.981	241.734	189.496	185.377	138.329	135.535	137.605	152.027	155.11	172.451	243.241	222.798	247.097	170.067	194.636	277.759	190.199	313.567	238.6	274.287	264.779
Zosma103g00310	113.633	2.92791	1.57163	5.84839	5.8083	3.33413	10761.7	23976.1	7834.81	9857.24	5503.95	14172.4	1877.89	0	1.49303	1.70922	1.62876	2.83427	1.73963	1.81253	6.30265	8.97666	1.13153
Zosma103g00320	17.0109	39.234	24.0984	45.4875	14.5208	38.6759	324.415	58.7316	52.1451	40.8675	60.4112	36.058	102.059	6.65068	6.71864	35.8935	2.44313	154.468	88.141	102.408	146.762	142.629	211.597
Zosma103g00330	28.5783	49.7744	35.6237	48.7366	78.4121	80.6859	8.23388	31.6247	8.69086	24.5205	13.0619	17.2451	226.231	9.31096	14.1838	8.54608	4.88627	111.954	145.549	119.627	261.11	136.645	193.492
Zosma103g00340	1193.49	1695.84	1340.08	832.421	1513.06	2978.04	3.29355	22.5891	50.6967	101.351	151.844	90.9289	59.5345	33.9185	17.1699	58.968	42.3477	3049.68	11195.1	8578.69	24022.1	1861.16	57551
Zosma103g00350	206.853	211.395	220.553	218.34	237.414	233.389	186.086	212.337	304.18	299.15	406.551	279.058	707.61	91.7794	133.626	155.539	119.714	396.798	252.246	370.662	386.262	329.144	410.747
Zosma103g00360	240.874	192.071	239.936	201.445	184.414	180.043	143.27	117.463	95.5994	143.854	138.782	142.664	74.8434	190.875	193.347	197.414	260.601	218.239	185.56	224.753	255.707	268.302	171.993
Zosma103g00380	87.0958	60.9005	96.3935	113.069	92.9329	90.0214	284.892	1192.7	333.149	560.702	400.02	940.644	962.758	316.573	583.775	2155.32	856.726	2166.8	57.4076	3254.39	347.546	2230.2	1770.85
Zosma103g00390	31.3001	53.2879	38.2431	63.6825	61.7132	45.3441	222.315	194.266	176.714	259.917	163.273	216.348	62.9365	12.6363	20.1559	1.70922	3.25751	0	22.6151	2.71879	1.80076	0.997406	2.26307
Zosma103g00400	47.6305	101.891	56.0549	85.1266	68.2476	70.6835	110.334	99.392	101.393	148.758	111.026	100.335	91.8532	38.574	23.142	3.41843	6.51503	5.66855	28.4139	11.7814	3.60151	10.9715	4.52614
Zosma103g00410	603.547	764.184	566.312	749.894	554.693	696.166	495.68	429.193	577.942	506.757	502.882	520.489	813.071	494.146	512.11	619.591	517.13	714.237	596.112	746.761	462.794	560.542	463.929
Zosma103g00420	332.053	652.338	335.806	310.615	385.526	529.459	276.658	230.409	201.338	219.05	197.561	214.78	102.059	411.012	420.288	1446.85	664.533	5640.21	1032.18	5898.87	3022.57	5919.61	6688.5
Zosma103g00430	76.8893	42.1619	47.6729	85.1266	29.0415	41.3432	484.152	343.354	217.271	377.616	225.317	360.58	624.262	372.438	338.171	72.6417	334.709	918.305	567.698	2764.1	1726.92	998.404	8128.94
Zosma103g00440	4652.14	2519.76	4609.6	4144.56	2608.65	2545.27	37739.2	65526.4	26520.1	30833.7	21539	42125.2	4352.82	6919.37	7097.87	5423.34	9179.67	4267	6560.13	4750.63	6710.52	4780.57	8161.76
Zosma103g00450	137.448	132.341	115.253	135.813	113.262	120.029	166.324	140.052	194.096	125.872	184.499	147.367	136.079	134.344	167.966	178.613	151.474	313.187	125.833	277.317	143.16	311.191	159.546
Zosma103g00460	613.073	666.392	638.083	673.865	654.16	668.826	1289.43	1599.31	2039.45	1927.31	1848.26	2072.55	1762.22	1180.5	1024.22	773.42	1074.98	918.305	713.247	979.671	665.379	1044.28	621.213
Zosma103g00470	660.704	767.112	702.52	959.136	918.438	721.505	296.42	338.836	393.985	398.867	400.02	390.367	1027.4	641.126	474.784	120.5	293.991	39.6798	398.374	34.438	276.416	29.9222	99.575
Zosma103g00490	603.547	162.206	212.171	138.412	166.989	240.057	2125.99	3682.02	2492.83	2711.97	1546.2	3563.47	765.443	1073.42	935.384	1156.28	1317.66	1480.91	389.096	1285.99	1288.44	1841.21	2144.26
Zosma103g00500	123.839	93.693	124.683	168.304	77.6861	105.358	321.121	505.996	153.538	219.05	138.782	355.877	292.569	198.19	174.685	99.9892	175.906	114.788	85.2417	108.752	104.444	122.681	124.469
Zosma103g00510	191.203	135.269	141.971	144.26	108.906	193.379	258.544	275.587	134.708	207.607	109.393	227.322	134.378	254.056	256.055	503.364	421.848	464.821	223.832	392.412	343.944	533.612	375.67
Zosma103g00520	199.368	188.557	217.933	300.867	180.057	141.367	9.88066	4.51782	37.6604	29.4246	9.7964	21.9484	42.5246	76.4829	59.7212	34.1843	46.4196	53.8512	171.063	72.5011	74.7314	30.9196	74.6813
Zosma103g00530	89.1372	125.9	85.916	88.3757	113.262	168.04	172.911	167.159	343.289	240.301	333.078	164.613	163.295	234.769	178.417	253.819	237.798	306.102	205.856	389.693	369.155	367.045	294.199
Zosma103g00540	78.2502	73.1977	83.8205	72.78	63.8914	64.0152	136.682	311.729	154.987	184.721	137.15	172.451	49.3286	30.5931	20.9024	1.70922	9.77254	1.41714	76.5435	6.34385	30.6128	0	2.26307
Zosma103g00550	545.029	553.96	646.989	442.528	373.91	474.113	383.699	257.516	462.064	403.771	458.798	396.638	319.785	1920.72	1780.44	3637.21	2247.68	2634.46	594.952	2430.6	1379.38	2624.18	2069.58
Zosma103g00560	238.153	636.527	216.362	405.489	721.682	573.47	16.4678	40.6604	33.3149	53.9451	91.4331	21.9484	1010.39	953.043	787.574	434.141	609.155	239.496	391.996	196.659	458.292	238.38	265.911
Zosma103g00570	5.44349	12.8828	6.81041	15.5957	10.8906	4.00095	3.29355	0	0	0	3.26547	4.70322	74.8434	81.1384	53.7491	117.081	111.57	70.8569	1.73963	22.6566	2.70113	97.7458	4.52614
Zosma103g00610	144.933	186.215	131.493	116.318	130.687	286.068	1.64678	0	0	3.2694	0	0	0	0	3.73258	0	1.62876	0	88.7209	0	0	0	0
Zosma103g00620	1.36087	1.75674	0	0.649821	0	0.666826	0	40.6604	1.44848	3.2694	0	9.40644	1.70099	99.7603	111.231	2.56382	30.132	86.4454	19.7158	37.1568	54.0227	108.717	2.26307
Zosma103g00630	559.319	784.094	523.354	428.882	858.903	830.198	1065.46	1432.15	990.758	853.314	1028.62	1103.69	729.723	869.91	1034.67	1999.78	1737.07	3297.68	610.609	3201.83	890.474	2789.75	2006.21
Zosma103g00640	136.087	136.44	140.399	144.26	144.482	113.36	14.821	72.2851	33.3149	81.735	53.8802	70.5483	93.5542	12.6363	14.9303	13.6737	44.7908	514.421	345.026	763.074	697.793	522.641	1012.72
Zosma103g00650	10.887	1.17116	0	0	0	0	1381.65	3216.69	692.372	872.93	427.776	1331.01	81.6473	0.665068	0	0	0.814378	0	0	2.71879	1.80076	0.997406	0
Zosma103g00670	0.680436	5.85581	0	0	0.726038	2.6673	83.9856	0	0	1.6347	0	3.13548	0	2.66027	2.23955	126.482	46.4196	21.2571	2.89938	4.53132	11.7049	40.8937	0
Zosma103g00680	2.72175	21.6665	2.61939	1.29964	7.26038	18.0043	41.1694	0	0	1.6347	0	3.13548	0	65.1767	50.0165	287.148	88.7672	133.211	11.0176	178.534	51.3215	578.496	83.7336
Zosma103g00690	26.537	36.8916	23.5745	31.8412	24.6853	30.0071	102.1	76.8029	88.357	86.6391	55.513	105.039	212.623	35.2486	41.0583	1116.12	194.636	1316.52	30.1535	914.42	104.444	1554.96	434.509
Zosma103g00700	29.2588	45.6754	15.7163	9.74732	27.5894	32.0076	1047.35	3889.84	1360.12	1796.54	1209.86	2756.09	717.816	35.2486	44.7909	26.4929	133.558	128.959	24.9346	184.878	65.7276	146.619	100.707
Zosma103g00710	97.9828	207.296	124.159	138.412	224.346	234.056	57.6372	40.6604	34.7634	35.9634	40.8184	47.0322	209.221	121.042	93.3144	70.0779	72.4797	48.1827	91.0404	41.6881	57.6242	54.8573	24.8938
Zosma103g00720	1754.16	1053.46	1633.98	1032.57	967.809	931.555	1244.96	1188.19	1138.5	1602.01	1381.29	2240.3	891.316	2005.18	1776.71	2157.89	2782.73	3426.64	1292.54	3109.39	2756.96	3260.52	4500.11
Zosma103g00730	173.511	186.8	157.687	170.903	294.045	227.388	52.6968	45.1782	66.6299	45.7716	55.513	54.8709	336.795	139.664	113.47	88.0246	45.6052	38.2627	122.934	47.1257	88.237	52.8625	24.8938
Zosma103g00740	99.3437	70.8554	94.8219	96.8234	111.81	90.6883	57.6372	58.7316	76.7692	63.7533	70.2076	68.9805	134.378	41.8993	44.0444	80.3332	57.0065	77.9425	62.6265	74.3136	51.3215	35.9066	42.9983
Zosma103g00750	70.0849	59.7293	16.2402	3.89893	36.3019	185.377	1230.14	9.03564	44.9028	31.0593	29.3892	37.6257	3.40197	261.372	268.746	1885.27	664.533	804.934	136.851	1113.8	776.126	1169.96	942.568
Zosma103g00760	1075.77	528.194	916.262	773.287	583.735	625.482	927.135	736.404	735.826	655.515	742.894	716.457	967.861	1184.49	945.089	810.169	1395.84	480.409	685.413	619.884	659.977	670.257	737.761
Zosma103g00770	78.2502	73.1977	50.2923	81.8775	68.2476	59.3475	133.389	112.945	331.701	171.644	228.583	130.122	432.05	74.4877	67.1864	33.3297	40.7189	79.3597	34.2126	90.6264	14.406	60.8418	19.2361
Zosma103g00780	449.088	391.754	395.528	361.301	392.787	420.1	624.128	203.302	573.597	457.716	476.758	537.735	481.379	1129.95	1048.85	1316.1	1576.64	830.442	408.232	654.322	759.019	817.873	882.597
Zosma103g00790	113.633	158.693	87.4876	89.6754	180.057	150.036	222.315	356.908	194.096	210.876	197.561	225.754	110.564	119.047	132.88	291.421	210.924	459.152	160.046	460.382	239.501	552.563	423.194
Zosma103g00800	153.098	143.467	130.446	133.213	159.728	172.708	400.167	433.711	362.119	382.52	310.219	429.561	484.781	163.607	155.275	182.886	190.565	379.793	162.365	458.569	234.999	395.97	358.696
Zosma103g00810	132.685	46.2609	79.6294	154.008	37.0279	61.3479	14047	29623.3	5397.02	9149.42	3345.47	13647.2	253.447	37.9089	26.8746	11.1099	15.4732	5.66855	62.6265	15.4065	54.0227	17.9533	11.3153
Zosma103g00820	399.416	543.42	473.062	439.279	678.12	525.459	365.584	343.354	320.113	313.862	295.525	341.767	471.173	532.055	541.97	659.757	587.167	613.62	430.847	587.259	392.565	714.143	433.378
Zosma103g00850	821.287	993.146	917.834	911.05	1258.95	1107.6	536.849	469.853	363.567	503.488	416.347	470.322	641.271	828.01	796.532	1034.08	737.827	906.968	632.064	803.856	578.943	829.842	633.659
Zosma103g00860	117.715	195.584	134.637	165.055	351.402	245.392	6.5871	4.51782	13.0363	9.8082	21.2255	3.13548	32.3187	45.8897	34.3397	131.61	60.264	531.426	342.706	589.071	505.112	514.662	477.508
Zosma103g00890	177.594	68.513	228.935	566.644	135.769	58.0138	11.5274	31.6247	28.9695	24.5205	8.16367	10.9742	15.3089	176.243	83.6097	1.70922	17.1019	0	110.756	0	98.1412	0	0
Zosma103g00900	1454.77	1858.05	1129.48	1290.55	2071.39	1831.1	321.121	112.945	446.131	544.355	349.405	141.097	819.875	6454.49	5530.93	1980.98	5110.22	43.9312	1438.09	111.47	2447.23	22.9403	1444.97
Zosma104g00070	17.6913	18.7386	13.0969	12.3466	21.0551	19.3379	153.15	135.535	88.357	96.4473	52.2475	108.174	35.7207	1.99521	3.73258	0	1.62876	0	6.37863	0	6.30265	0	0
Zosma104g00100	176.233	165.134	156.116	140.361	201.113	204.049	153.15	27.1069	70.9753	80.1003	60.4112	67.4128	56.1325	260.042	288.155	511.056	355.069	460.57	170.483	387.881	275.516	700.179	683.447
Zosma104g00110	295.99	322.07	273.464	373.647	312.922	328.745	546.73	591.834	598.221	287.707	427.776	349.606	381.021	456.902	420.288	242.709	230.469	229.576	403.593	238.347	399.768	220.427	277.226
Zosma104g00120	132.685	138.783	123.111	152.708	150.29	146.702	54.3436	67.7673	101.393	78.4656	75.1058	84.6579	49.3286	64.5116	72.412	76.9147	61.0784	34.0113	129.312	28.0942	109.846	21.9429	36.2091
Zosma104g00130	3.40218	17.5674	0.523878	0.649821	6.53434	36.0086	64.2243	361.425	170.92	428.292	42.4511	727.431	3.40197	28.5979	58.9747	354.662	169.391	1857.87	114.815	1612.24	590.648	1966.88	1560.39
Zosma104g00140	0	0	0	0	0	0	0	0	0	4.9041	0	1.56774	0	0	0	0	0	0	33.6328	1.81253	71.1299	0	0
Zosma104g00150	3963.54	2590.03	6220	10295.8	6090.73	3843.58	120.215	31.6247	699.614	1118.14	1436.81	393.503	3197.85	499.466	309.804	25.6382	60.264	17.0056	9358.03	10.8752	16698.4	11.9689	628.002
Zosma104g00180	264.69	243.602	259.32	214.441	304.21	298.738	75.7517	103.91	99.9448	88.2738	133.884	100.335	124.172	113.062	121.682	119.645	124.6	429.393	411.711	466.726	575.341	339.118	415.273
Zosma104g00190	885.928	784.679	903.165	894.154	991.042	732.174	3008.66	3519.38	2795.56	2643.31	2085	3285.98	1529.19	1052.8	900.298	827.261	961.781	1191.81	876.191	1209.86	797.735	1148.01	1156.43
Zosma104g00200	1647.34	1434.67	1400.33	1520.58	1349.7	1294.98	3515.87	2990.8	4194.79	3478.64	2746.26	4113.75	2464.73	1820.96	1626.66	1587.86	1772.09	2311.35	1083.21	2320.94	1650.39	2376.82	1947.37
Zosma104g00210	232.709	393.511	334.758	200.145	335.43	358.085	309.594	320.765	602.566	245.205	311.852	313.548	474.575	272.678	252.322	0	0	0	288.778	7.25011	2.70113	2.99222	12.4469
Zosma104g00220	18.3718	21.0809	27.2416	22.7437	18.151	30.674	16.4678	4.51782	18.8302	31.0593	14.6946	29.787	6.80394	6.65068	5.97212	1.70922	2.44313	62.354	610.609	157.69	1335.26	114.702	715.13
Zosma104g00230	11.5674	8.19814	4.19102	2.59929	8.71246	6.66826	195.966	298.176	202.787	173.278	187.764	150.503	28.9168	5.98562	7.46515	17.0922	16.2876	32.5942	16.8164	33.5318	9.90416	37.9014	9.05228
Zosma104g00240	1140.41	1294.72	1207.01	1132.64	1216.11	1172.95	647.183	682.19	673.541	766.675	935.557	716.457	1433.93	1296.22	1141.42	1537.44	1502.53	4646.79	2448.23	5163.89	4913.36	5490.72	8194.57
Zosma104g00260	1076.45	748.959	864.922	850.616	628.023	658.824	17254.9	30870.2	14502.1	16446.7	10506.6	20252.1	3407.07	1994.54	1981.25	1093.9	2123.08	413.804	744.56	382.443	787.831	397.965	603.108
Zosma104g00270	7.4848	6.4414	12.0492	11.6968	8.71246	5.3346	11.5274	22.5891	21.7271	13.0776	17.9601	15.6774	98.6571	21.2822	23.8885	5.98226	17.9163	4.25141	2.89938	0.906264	5.40227	0	3.3946
Zosma104g00280	570.886	547.519	618.7	603.684	357.211	538.795	250.31	203.302	247.689	271.36	240.012	235.161	224.53	548.681	579.296	912.721	820.893	444.981	491.734	464.913	425.879	559.545	433.378
Zosma104g00290	93.9002	80.8102	121.016	148.159	90.7548	101.357	80.692	90.3564	91.254	120.968	75.1058	89.3611	158.192	95.7699	67.9329	93.1523	120.528	128.959	129.312	186.69	260.209	192.499	306.646
Zosma104g00300	657.982	854.949	681.565	741.446	983.782	960.229	2700.71	4838.58	1015.38	1979.62	1170.67	2354.74	933.841	277.334	324.734	456.361	302.949	1480.91	1377.2	1842.43	1898.9	1477.16	1405.37
Zosma104g00310	316.403	502.429	387.67	534.803	453.774	453.441	334.296	388.532	454.821	387.424	339.609	371.554	529.006	206.171	379.976	328.17	394.973	213.988	334.588	254.66	294.424	297.227	265.911
Zosma104g00330	64.6414	25.18	35.6237	34.4405	21.7811	32.0076	5939.92	11583.7	2639.12	3880.78	2001.73	5786.53	847.091	27.2678	29.1141	62.3864	66.779	59.5198	28.4139	50.7508	48.6204	63.834	71.2867
Zosma104g00340	246.318	104.233	142.495	152.058	81.3163	107.359	8701.56	12794.5	9054.42	9363.56	7637.93	12153.1	2590.6	146.315	184.389	284.585	269.559	294.765	132.791	251.941	136.857	242.37	200.282
Zosma104g00350	1927	1417.11	2331.78	2603.83	2047.43	1423.67	286.539	180.713	223.065	380.885	305.321	282.193	700.806	990.952	1002.57	555.495	764.701	331.61	1609.73	379.724	886.872	278.276	461.666
Zosma104g00360	28.5783	33.3781	32.4804	23.3936	13.7947	20.6716	126.802	149.088	405.573	65.388	408.184	95.6321	636.169	17.2918	25.3815	47.8581	43.162	22.6742	19.7158	9.06264	15.3064	19.9481	19.2361
Zosma104g00370	1394.21	1877.96	1394.04	1246.36	1526.86	1584.38	13.1742	27.1069	11.5878	76.8309	13.0619	3.13548	134.378	260.707	283.676	499.091	368.913	188.479	480.137	79.7512	4.50189	75.8029	11.3153
Zosma104g00380	53.074	40.4051	40.3386	25.9929	39.9321	41.3432	215.728	451.782	173.817	204.338	176.335	268.083	178.603	224.793	218.729	343.552	293.176	1456.82	106.697	1492.62	317.833	2032.71	652.895
Zosma104g00390	0	0	0.523878	0	0	0	0	0	0	0	0	0	0	12.6363	7.46515	42.7304	35.0183	1.41714	0	4.53132	1.80076	13.9637	2.26307
Zosma104g00400	464.738	296.89	553.739	432.781	287.511	256.061	296.42	862.903	330.253	313.862	466.962	369.986	367.413	579.94	518.082	675.995	503.286	670.306	422.729	534.696	422.277	927.588	1112.3
Zosma104g00410	76.8893	132.927	74.3907	117.618	153.194	148.035	93.8662	121.981	86.9086	50.6757	84.9022	39.1935	47.6276	46.5548	37.3258	8.54608	15.4732	0	41.1711	1.81253	3.60151	0.997406	0
Zosma104g00420	250.401	261.755	251.985	274.874	217.811	236.723	319.475	298.176	437.44	403.771	393.489	373.122	175.201	135.009	141.091	211.943	146.588	205.485	266.743	164.034	209.788	202.473	165.204
Zosma105g00010	242.916	189.143	253.033	273.575	102.371	205.382	787.159	908.081	1832.32	1788.36	1892.34	1969.08	2558.28	136.339	161.247	164.085	183.235	63.7712	252.826	48.032	188.179	62.8366	141.442
Zosma105g00030	63.961	30.4502	90.6309	51.3359	22.5072	17.3375	6.5871	13.5535	17.3817	16.347	21.2255	10.9742	28.9168	154.961	171.699	69.2233	74.1084	28.3427	79.4429	16.3127	56.7238	18.9507	35.0776
Zosma105g00050	48.9914	0	30.3849	261.228	0.726038	0.666826	6.5871	4.51782	8.69086	1.6347	6.53094	4.70322	40.8236	546.686	530.026	0	83.0666	0	66.6857	0.906264	1.80076	0.997406	0
Zosma105g00060	66.6828	1.75674	44.5296	274.874	2.17811	0.666826	1.64678	13.5535	7.24238	6.5388	8.16367	12.5419	91.8532	488.16	531.519	1.70922	100.169	1.41714	67.8454	0.906264	1.80076	0	0
Zosma105g00080	0.680436	0	0	0	0	0	0	4.51782	5.7939	3.2694	4.8982	1.56774	56.1325	0	0.746515	0	0	0	0	0	0	0	0
Zosma105g00130	10.2065	0	6.28653	44.1879	0	0	0	0	0	0	1.63273	0	25.5148	163.607	153.782	0.854608	87.1385	0	17.9761	0	0.900378	0	0
Zosma105g00140	12.2479	40.9907	23.5745	18.8448	28.3155	23.3389	0	0	2.89695	6.5388	1.63273	0	3.40197	6.65068	11.9442	0	0	0	8.69813	0.906264	0.900378	0	0
Zosma105g00150	2099.15	1556.48	2032.12	1569.32	2109.14	1643.72	5518.35	9076.3	5172.51	5711.64	4836.16	6495.14	1151.57	2124.23	2064.86	2162.16	2260.71	2475.74	1716.43	3075.86	3147.72	2905.44	3895.87
Zosma105g00160	1540.51	1198.1	1654.93	1569.97	1323.57	1228.96	940.309	880.974	725.687	758.501	889.84	805.818	1274.04	2396.24	2129.81	1628.03	2001.74	1527.67	1577.26	1584.15	1467.62	1631.76	1524.18
Zosma105g00170	2.04131	6.4414	4.19102	9.0975	18.877	1.33365	1.64678	0	0	4.9041	1.63273	0	0	36.5788	34.3397	0	33.3895	0	1.15975	0.906264	1.80076	0	0
Zosma105g00180	1578.61	1229.72	1397.18	1473.79	1482.57	1056.92	4535.22	4549.44	4626.43	5744.34	5494.15	4237.6	564.727	1209.09	1192.19	1116.97	1424.35	1530.51	1296.02	1181.77	1114.67	1307.6	1069.3
Zosma105g00190	1871.88	778.238	769.577	480.218	702.079	860.872	1951.43	374.979	732.929	720.903	592.682	641.205	707.61	3276.13	3280.94	5510.51	5019.83	5455.98	1896.77	6542.32	4530.7	6697.58	8810.13
