tracking_id	root_0	root_1	root_2	root_3
Zosma25g00490	1579.54	1661.74	2357.01	1772.09
Zosma25g00520	78.4781	84.3562	121.354	97.7254
Zosma25g00530	774.805	1204.88	7272.72	4150.89
Zosma25g00550	642.456	619.608	549.513	798.905
Zosma25g00560	566.638	484.489	28.2021	469.082
Zosma25g00570	848.627	793.546	1273.37	932.463
Zosma25g00580	35.9137	56.7352	35.8935	30.132
Zosma25g00600	4534.44	3431.73	1615.21	2899.19
Zosma25g00620	76.4829	76.1446	0.854608	96.0966
Zosma25g00630	1355.41	1172.78	624.719	1082.31
Zosma25g00640	1572.89	1369.86	317.06	360.77
Zosma25g00660	11.9712	26.128	551.222	25.2457
Zosma25g00680	496.806	456.867	264.929	250.828
Zosma25g00690	155.626	132.88	292.276	35.0183
Zosma25g00700	103.086	87.3423	84.6062	39.0902
Zosma25g00710	504.787	423.274	640.101	365.656
Zosma25g00720	26.6027	20.1559	57.2587	29.3176
Zosma25g00730	771.479	642.75	122.209	631.958
Zosma25g00750	59.1911	83.6097	115.372	85.5097
Zosma25g00770	351.156	314.283	76.0601	86.3241
Zosma25g00780	256.051	345.637	235.872	311.092
Zosma25g00790	70.4973	68.6794	98.2799	66.779
Zosma25g00800	1081.4	998.838	741.8	1506.6
Zosma25g00830	653.762	637.524	1146.03	842.067
Zosma25g00840	145.65	141.838	352.099	28.5032
Zosma25g00850	67.1719	30.6071	20.5106	310.278
Zosma25g00870	301.276	256.801	10.2553	201.966
Zosma25g00880	73.8226	112.724	173.485	157.989
Zosma25g00890	280.659	276.211	335.861	320.051
Zosma25g00900	91.7794	84.3562	104.262	74.1084
Zosma25g00910	29.263	51.5096	127.337	76.5516
Zosma25g00920	549.347	647.229	1207.56	938.978
Zosma25g00930	2199.38	2041.72	1109.28	2260.71
Zosma25g00970	1211.09	1344.47	1293.88	1299.75
Zosma25g00980	55.2007	63.4538	142.72	117.27
Zosma25g00990	88.4541	118.696	163.23	100.169
Zosma25g01000	171.588	153.782	441.832	210.11
Zosma25g01010	117.052	106.752	176.904	124.6
Zosma25g01020	676.375	640.51	1101.59	750.857
Zosma25g01030	214.817	195.587	403.375	346.111
Zosma25g01040	854.613	755.474	584.552	644.173
Zosma25g01050	353.151	277.704	467.471	367.285
Zosma25g01060	317.903	322.495	466.616	211.738
Zosma25g01080	1938.67	1512.44	637.538	1890.17
Zosma25g01090	503.457	385.948	54.6949	99.3541
Zosma25g01110	23.2774	35.8327	7.69147	8.14378
Zosma25g01120	229.449	164.98	16.2376	114.827
Zosma25g01130	104.416	86.5958	60.6772	36.647
Zosma25g01140	2434.15	2041.72	1200.72	1508.23
Zosma25g01160	53.8705	66.4399	97.4253	58.6352
Zosma25g01180	439.61	374.004	367.482	242.685
Zosma25g01190	547.351	668.131	1253.71	1241.93
Zosma25g01210	671.054	701.725	1281.06	1119.77
Zosma25g01220	124.368	126.161	224.762	216.625
Zosma25g01230	34.5836	38.0723	121.354	112.384
Zosma25g01240	178.903	193.347	485.417	263.859
Zosma25g01260	27.9329	19.4094	293.131	400.674
Zosma25g01270	99.7603	87.3423	78.6239	129.486
Zosma25g01280	281.324	278.45	359.79	263.859
Zosma25g01290	761.503	707.697	751.201	818.45
Zosma25g01300	663.738	568.098	434.996	649.059
Zosma25g01310	40.5692	66.4399	47.8581	106.684
Zosma25g01320	162.277	161.247	350.389	257.344
Zosma25g01350	464.883	405.358	342.698	431.62
Zosma25g01360	264.032	181.403	27.3475	136.816
Zosma25g01380	530.725	528.533	664.885	526.903
Zosma25g01400	315.908	229.18	284.585	296.434
Zosma25g01410	158.286	173.938	220.489	228.84
Zosma25g01420	365.123	372.511	219.634	339.596
Zosma25g01430	1475.79	1207.86	135.028	276.889
Zosma25g01440	41.2342	35.8327	2.56382	4.88627
Zosma25g01450	103.751	54.4956	1.70922	131.115
Zosma25g01460	574.619	478.516	252.109	359.141
Zosma25g01470	314.577	275.464	144.429	136.001
Zosma25g01490	3625.29	3171.94	2968.91	3373.15
Zosma25g01510	486.165	450.895	451.233	482.926
Zosma25g01520	468.208	538.238	345.262	453.609
Zosma25g01530	7215.33	7409.91	6748.84	6304.1
Zosma25g01570	202.181	213.503	35.8935	18.7307
Zosma25g01580	479.514	439.698	125.627	298.062
Zosma25g01590	3183.68	3027.12	2108.32	2614.15
Zosma25g01600	108.406	94.0609	55.5495	126.229
Zosma25g01610	47.8849	75.3981	212.797	110.755
Zosma25g01620	84.4637	114.963	67.514	184.864
Zosma25g01630	520.084	520.321	660.612	612.412
Zosma25g01650	195.53	238.138	466.616	332.266
Zosma25g01670	49.2151	31.3536	23.929	13.0301
Zosma25g01680	60.5212	31.3536	56.4041	30.9464
Zosma25g01690	5260.69	4535.08	14.5283	1331.51
Zosma25g01710	26.6027	32.1002	67.514	39.9045
Zosma2603g00010	214.817	177.671	119.645	87.1385
Zosma260g00010	52.5404	32.8467	1.70922	14.6588
Zosma260g00040	111.066	173.938	0	283.404
Zosma261g00010	403.697	368.032	367.482	467.453
Zosma261g00020	487.495	429.993	758.037	600.197
Zosma261g00030	184.889	188.122	76.0601	102.612
Zosma261g00050	108.406	134.373	220.489	147.402
Zosma261g00060	23.9425	33.5932	10.2553	37.4614
Zosma261g00070	27.9329	35.0862	35.0389	6.51503
Zosma261g00080	2255.25	1976.03	1181.07	1587.22
Zosma261g00090	572.624	512.856	1526.33	1011.46
Zosma261g00100	746.872	727.853	946.906	785.061
Zosma261g00110	39.239	56.7352	23.0744	106.684
Zosma261g00120	3267.48	3087.59	2307.44	3576.75
Zosma261g00130	85.7938	97.7935	236.726	185.678
Zosma261g00140	1203.11	874.916	169.212	763.887
Zosma261g00150	3.32534	6.71864	146.138	21.9882
Zosma261g00170	3949.18	3513.1	1840.83	4529.57
Zosma261g00180	3085.25	2705.37	2682.61	2907.33
Zosma261g00190	29.9281	23.8885	70.9325	36.647
Zosma261g00200	343.84	281.436	109.39	149.031
Zosma261g00210	939.742	628.566	259.801	519.573
Zosma261g00220	1917.39	1616.21	569.169	527.717
Zosma261g00230	1356.74	1082.45	1.70922	1592.92
Zosma261g00240	734.901	802.504	2268.98	1347.8
Zosma261g00290	639.796	708.443	1285.33	1030.19
Zosma262g00040	73.1575	59.7212	10.2553	27.6889
Zosma262g00070	2217.34	2441.11	4171.34	3420.39
Zosma262g00080	855.943	512.11	781.112	715.024
Zosma262g00090	1548.28	1532.6	1827.15	2596.24
Zosma262g00100	149.64	129.894	33.3297	159.618
Zosma262g00110	222.798	200.066	62.3864	232.098
Zosma262g00120	361.132	422.528	295.694	447.908
Zosma262g00130	295.29	326.227	462.343	393.345
Zosma262g00140	220.803	181.403	305.95	207.666
Zosma262g00150	10.6411	17.1699	642.665	21.1738
Zosma262g00160	1.99521	14.1838	576.006	8.14378
Zosma263g00020	0	159.754	3145.81	188.936
Zosma263g00050	88.4541	88.0888	1.70922	64.3359
Zosma263g00100	96.4349	101.526	151.266	144.959
Zosma263g00110	223.463	200.066	99.9892	217.439
Zosma264g00020	119.047	165.726	17.9468	223.14
Zosma264g00030	2153.49	1922.28	152.12	3110.11
Zosma264g00040	1315.51	758.46	29.9113	2825.89
Zosma264g00070	250.066	291.888	559.768	423.477
Zosma264g00080	41.2342	47.0305	65.8048	38.2758
Zosma264g00100	714.949	689.78	1914.32	851.84
Zosma264g00110	2722.79	2659.09	3950.85	3223.31
Zosma264g00120	479.514	376.244	129.046	227.212
Zosma264g00130	413.673	446.416	611.899	657.203
Zosma264g00140	603.882	578.549	719.58	782.617
Zosma264g00150	94.4397	143.331	124.773	199.523
Zosma264g00170	110.401	100.78	14.5283	144.145
Zosma264g00180	31.9233	23.142	35.8935	59.4496
Zosma264g00190	196.86	224.701	351.244	245.942
Zosma264g00200	130.353	101.526	65.8048	52.1202
Zosma264g00210	362.462	403.865	300.822	350.183
Zosma264g00220	115.057	130.64	149.556	117.27
Zosma264g00230	1569.56	1457.2	1664.78	1604.33
Zosma264g00250	313.247	309.804	369.191	337.967
Zosma264g00260	997.603	1010.78	703.342	908.846
Zosma264g00290	224.793	204.545	62.3864	186.493
Zosma264g00300	6284.9	4841.9	403.375	3746.95
Zosma264g00310	941.072	912.242	634.119	631.143
Zosma264g00320	673.049	747.262	1806.64	1299.75
Zosma264g00330	40.5692	44.0444	11.9645	41.5333
Zosma265g00030	111.732	66.4399	49.5673	41.5333
Zosma265g00050	99.7603	79.8772	14.5283	48.8627
Zosma265g00100	687.016	653.201	752.91	847.768
Zosma265g00110	49.2151	56.7352	30.7659	17.1019
Zosma265g00120	68.5021	76.8911	31.6205	61.8927
Zosma265g00130	92.4445	73.1585	108.535	80.6234
Zosma265g00140	162.277	198.573	257.237	175.091
Zosma265g00160	309.257	287.408	218.78	180.792
Zosma265g00180	166.267	175.431	34.1843	68.4078
Zosma265g00190	1001.59	700.978	3.41843	859.169
Zosma265g00240	1382.01	1020.49	374.318	681.635
Zosma265g00250	1550.27	2193.26	6182.24	1544.06
Zosma265g00280	357.142	365.046	450.378	398.231
Zosma265g00290	6143.9	5630.22	6591.59	7091.61
Zosma265g00300	528.729	534.505	533.275	560.292
Zosma265g00310	186.219	155.275	5.98226	43.162
Zosma265g00320	517.423	368.779	2.56382	291.547
Zosma266g00020	124.368	120.936	215.361	301.32
Zosma266g00030	67.837	58.9747	122.209	131.115
Zosma266g00040	55.2007	48.5235	99.9892	115.642
Zosma266g00050	310.587	261.28	197.414	157.989
Zosma266g00060	113.727	87.3423	1.70922	84.6953
Zosma266g00070	1792.36	1540.06	354.662	447.094
Zosma267g00020	1423.25	1395.24	1274.22	1493.57
Zosma267g00040	344.505	444.923	726.417	414.519
Zosma267g00050	265.362	185.882	235.017	202.78
Zosma267g00060	2322.42	2066.35	1941.67	1880.4
Zosma267g00080	80.4733	76.8911	33.3297	16.2876
Zosma267g00090	349.826	306.071	188.014	210.11
Zosma267g00100	320.563	318.762	372.609	342.039
Zosma267g00110	75.8178	139.598	135.028	104.24
Zosma267g00120	362.462	350.862	575.151	520.388
Zosma267g00130	224.128	252.322	261.51	291.547
Zosma267g00150	200.851	123.922	49.5673	100.983
Zosma267g00180	1697.92	1493.78	834.098	1298.12
Zosma267g00190	25.2726	50.0165	241.854	109.941
Zosma267g00210	345.171	348.623	263.219	151.474
Zosma267g00220	21.9473	17.1699	4.27304	52.1202
Zosma267g00230	1004.92	921.2	691.378	960.966
Zosma267g00240	708.298	647.975	910.158	899.888
Zosma267g00250	1028.2	859.986	508.492	648.245
Zosma267g00260	66.5068	70.919	18.8014	23.617
Zosma267g00270	2075.01	2013.35	2586.9	2237.1
Zosma267g00280	24.6075	47.777	152.975	89.5816
Zosma267g00290	887.866	497.179	0.854608	822.522
Zosma267g00300	54.5356	5.97212	7.69147	2.44313
Zosma267g00310	804.733	812.209	22.2198	41.5333
Zosma267g00330	425.644	474.037	629.846	556.22
Zosma267g00360	704.973	685.301	238.436	802.977
Zosma267g00370	13.9664	17.1699	101.698	14.6588
Zosma267g00390	121.042	99.2866	69.2233	215.81
Zosma267g00400	31.2582	16.4233	4.27304	7.3294
Zosma268g00020	59.1911	67.9329	138.447	81.4378
Zosma268g00030	647.777	756.22	1650.25	1098.6
Zosma268g00050	5.32055	7.46515	236.726	30.9464
Zosma268g00060	96.4349	88.0888	135.883	153.103
Zosma268g00070	4.65548	20.1559	163.23	46.4196
Zosma268g00080	369.778	413.57	927.25	444.651
Zosma268g00090	200.851	205.292	242.709	185.678
Zosma268g00100	84.4637	73.905	97.4253	125.414
Zosma268g00120	86.4589	46.284	23.0744	36.647
Zosma268g00130	2223.32	1628.15	1995.51	1627.94
Zosma268g00140	841.977	564.366	897.339	469.896
Zosma269g00010	248.071	292.634	575.151	416.962
Zosma269g00040	677.705	618.115	627.282	622.185
Zosma269g00050	1382.01	1350.45	782.821	925.134
Zosma269g00070	29.9281	58.9747	107.681	160.433
Zosma269g00090	288.64	206.038	40.1666	114.013
Zosma269g00100	323.888	306.071	131.61	89.5816
Zosma269g00110	333.864	283.676	27.3475	159.618
Zosma269g00120	249.401	276.957	140.156	176.72
Zosma269g00130	209.497	224.701	1279.35	1069.28
Zosma269g00140	1200.45	1220.55	7775.22	6265.83
Zosma269g00160	94.4397	71.6655	80.3332	108.312
Zosma269g00170	364.458	459.107	1068.26	768.773
Zosma269g00180	1439.87	1104.1	617.882	995.985
Zosma269g00190	535.38	426.26	142.72	103.426
Zosma269g00210	883.876	886.114	991.345	1169.45
Zosma269g00220	252.726	261.28	616.172	302.134
Zosma26g00040	158.951	161.994	161.521	115.642
Zosma26g00070	1890.12	1710.27	1675.89	2096.21
Zosma26g00080	113.062	88.8353	18.8014	164.504
Zosma26g00090	57.1959	70.1725	23.0744	22.8026
Zosma26g00100	641.126	724.12	553.786	841.253
Zosma26g00110	430.964	456.121	723.853	516.316
Zosma26g00120	9.97603	32.8467	0	7.3294
Zosma26g00130	183.559	147.064	105.117	116.456
Zosma26g00150	516.758	556.154	929.814	659.646
Zosma26g00170	512.768	477.77	567.46	681.635
Zosma26g00190	925.11	805.49	666.594	812.749
Zosma26g00200	333.199	341.158	410.212	382.758
Zosma26g00210	381.749	398.639	1037.49	712.581
Zosma26g00220	58.526	38.0723	52.1311	75.7372
Zosma26g00230	1191.8	1111.56	1146.03	1170.26
Zosma26g00240	91.1144	64.9468	62.3864	49.6771
Zosma26g00250	741.551	787.574	554.641	994.356
Zosma26g00260	143.655	182.896	205.961	170.205
Zosma26g00270	164.937	173.192	298.258	232.098
Zosma26g00290	17.2918	29.8606	1.70922	4.88627
Zosma26g00340	58.526	58.9747	7.69147	89.5816
Zosma26g00350	986.962	717.401	13.6737	865.684
Zosma26g00360	373.517	400.251	750.998	571.577
Zosma26g00370	1271.2	1222.67	60.8798	1365.01
Zosma26g00400	33.2534	39.5653	78.6239	48.0483
Zosma26g00450	160.282	128.401	112.808	111.57
Zosma26g00460	90.4493	70.919	56.4041	42.3477
Zosma26g00470	165.602	179.91	258.092	206.852
Zosma26g00480	190.21	169.459	101.698	70.8509
Zosma26g00510	818.034	1661.74	96.5707	439.764
Zosma26g00600	69.1671	64.9468	131.61	73.294
Zosma26g00610	221.468	175.431	96.5707	156.361
Zosma26g00630	828.675	568.845	833.243	682.449
Zosma26g00640	1176.51	1442.27	775.984	1687.39
Zosma26g00650	37.2438	48.5235	84.6062	64.3359
Zosma26g00660	321.228	295.62	521.311	403.117
Zosma26g00670	246.74	247.097	282.021	299.691
Zosma26g00700	200.186	156.022	0.854608	1.62876
Zosma26g00710	111.732	130.64	159.812	41.5333
Zosma26g00730	23.9425	42.5514	177.758	71.6653
Zosma26g00740	17.2918	26.128	168.358	78.1803
Zosma26g00750	3.99041	5.22561	33.3297	17.1019
Zosma26g00760	364.458	313.536	158.103	275.26
Zosma26g00770	583.265	618.861	1051.17	784.246
Zosma26g00780	1324.15	1442.27	1720.33	2027.8
Zosma26g00790	543.361	509.87	453.797	481.298
Zosma26g00800	295.955	253.069	223.907	282.589
Zosma26g00820	399.706	356.088	446.96	412.89
Zosma26g00830	102.421	152.289	2226.25	301.32
Zosma26g00840	329.209	304.578	77.7693	100.169
Zosma26g00850	1808.99	1752.82	3044.11	2485.48
Zosma26g00860	3447.05	3252.57	2191.22	2316.91
Zosma26g00870	2712.15	2665.06	3061.21	2861.73
Zosma26g00880	1945.99	1599.04	1186.2	1779.42
Zosma26g00890	136.339	100.78	97.4253	117.27
Zosma26g00910	632.48	695.752	568.314	1162.12
Zosma26g00940	0	45.5374	33.3297	64.3359
Zosma26g00960	1572.22	1613.97	86.3154	1266.36
Zosma26g00970	700.317	665.145	671.722	799.719
Zosma26g00980	79.8082	76.8911	33.3297	43.162
Zosma26g00990	203.511	182.15	16.2376	146.588
Zosma26g01000	3952.5	3371.26	3303.06	3494.5
Zosma26g01010	619.844	564.366	664.031	616.484
Zosma26g01040	163.607	159.008	95.7161	111.57
Zosma26g01050	432.295	459.107	750.346	573.322
Zosma26g01060	287.31	294.127	393.12	316.793
Zosma26g01070	1178.5	1043.63	665.74	958.523
Zosma26g01080	115.057	114.963	16.2376	17.9163
Zosma26g01090	4350.88	3207.78	650.357	4237.21
Zosma26g01100	145.65	156.022	60.6772	43.162
Zosma26g01120	5.32055	5.97212	34.1843	8.95816
Zosma26g01130	1421.92	3831.86	16644.3	5354.54
Zosma26g01160	214.152	264.266	15.3829	386.83
Zosma26g01170	606.542	459.854	1181.92	1203.65
Zosma26g01180	583.265	527.786	311.932	462.567
Zosma26g01190	873.9	795.039	300.822	772.845
Zosma26g01200	146.315	149.303	198.269	162.876
Zosma26g01220	5.32055	8.21167	230.744	67.5934
Zosma26g01230	204.176	247.843	628.992	399.86
Zosma26g01240	966.344	876.409	95.7161	162.061
Zosma26g01250	268.023	250.829	259.801	188.936
Zosma26g01260	80.4733	82.1167	32.4751	40.7189
Zosma26g01310	149.64	154.529	130.755	163.69
Zosma26g01330	35.9137	42.5514	25.6382	11.4013
Zosma26g01340	1971.93	1820	1463.09	1253.33
Zosma26g01350	307.927	262.027	175.195	154.732
Zosma26g01360	417.663	495.686	629.846	675.12
Zosma26g01400	350.491	260.534	16.2376	172.648
Zosma26g01420	2557.19	2445.58	44.4396	2927.69
Zosma26g01450	926.44	948.075	1357.97	1213.42
Zosma26g01460	1034.18	857.746	748.637	864.87
Zosma26g01470	597.231	656.187	1081.08	622.185
Zosma26g01500	123.703	126.161	146.138	118.899
Zosma26g01510	121.042	130.64	151.266	104.24
Zosma26g01520	226.123	202.306	239.29	271.188
Zosma26g01530	27.2678	29.1141	57.2587	42.3477
Zosma26g01540	162.942	166.473	223.907	149.031
Zosma26g01570	21.2822	56.7352	79.4786	52.1202
Zosma26g01590	327.214	289.648	121.354	316.793
Zosma270g00010	37.9089	50.763	82.0424	49.6771
Zosma270g00020	2301.14	2102.19	1470.78	3237.97
Zosma270g00030	220.803	188.122	570.024	270.374
Zosma270g00070	1791.03	1570.67	1275.93	932.463
Zosma270g00090	2483.37	1896.9	612.754	711.767
Zosma270g00100	593.241	506.884	323.896	425.92
Zosma270g00110	379.754	394.907	855.463	460.124
Zosma270g00120	1306.86	1228.76	405.939	1488.68
Zosma270g00150	473.529	262.773	400.811	565.993
Zosma270g00160	73.1575	75.3981	82.0424	52.1202
Zosma270g00170	355.147	500.165	1187.05	1213.42
Zosma270g00190	1322.82	1198.16	1442.58	1592.92
Zosma270g00200	35.9137	44.0444	17.9468	57.0065
Zosma270g00230	530.725	549.435	728.981	930.02
Zosma270g00250	73.8226	69.4259	149.556	88.7672
Zosma270g00260	3768.28	3897.56	6631.76	6192.53
Zosma270g00280	13.9664	16.4233	6.83687	35.8326
Zosma271g00030	123.038	123.175	305.95	242.685
Zosma271g00050	635.805	624.087	582.843	686.521
Zosma271g00060	1272.28	1170.54	640.956	903.145
Zosma271g00080	615.853	546.449	1175.09	961.781
Zosma271g00120	548.016	561.38	1240.04	889.301
Zosma271g00130	159.616	177.671	135.883	92.8391
Zosma271g00140	17.9568	24.635	71.7871	69.2221
Zosma271g00160	611.198	1289.23	39.312	1431.68
Zosma271g00170	122.373	199.32	346.971	284.218
Zosma271g00190	20.6171	24.635	81.1878	26.0601
Zosma271g00200	57.861	144.077	299.113	117.27
Zosma271g00210	97.1	246.35	16599.9	202.78
Zosma271g00220	253.391	280.69	2181.81	515.501
Zosma271g00230	93.7747	253.815	557.205	358.326
Zosma271g00250	947.057	3730.34	307.659	912.104
Zosma271g00260	162.942	471.798	152.12	210.11
Zosma272g00040	26.6027	46.284	0	8.95816
Zosma273g00030	147.645	110.484	24.7836	102.612
Zosma273g00040	127.028	139.598	10.2553	113.199
Zosma273g00050	494.811	586.015	81.1878	618.927
Zosma273g00060	194.865	270.239	928.959	404.746
Zosma273g00070	41.8993	41.0583	11.9645	18.7307
Zosma273g00080	9.31096	5.97212	54.6949	25.2457
Zosma273g00090	43.8945	80.6237	938.36	210.11
Zosma273g00100	0	2.23955	0	33.3895
Zosma273g00110	175.578	211.264	226.471	226.397
Zosma273g00120	25.2726	38.8188	82.0424	45.6052
Zosma273g00130	315.242	322.495	574.297	495.956
Zosma273g00160	662.408	561.38	133.319	838.81
Zosma273g00200	50.5452	53.7491	128.191	97.7254
Zosma274g00010	87.789	111.977	0	0.814378
Zosma275g00030	462.223	643.496	11.9645	171.019
Zosma275g00040	980.976	1119.77	11.1099	508.172
Zosma275g00060	36.5788	38.0723	5.12765	7.3294
Zosma275g00070	248.071	186.629	434.141	633.586
Zosma277g00010	482.175	485.235	652.066	517.13
Zosma277g00020	5259.36	2431.4	14.5283	2198.01
Zosma277g00050	57.1959	51.5096	26.4929	26.8745
Zosma277g00070	213.487	256.801	508.492	331.452
Zosma277g00090	490.821	476.277	306.804	456.866
Zosma277g00100	202.846	188.122	244.418	254.086
Zosma277g00110	476.854	424.021	375.173	471.525
Zosma277g00120	226.123	219.476	324.751	328.194
Zosma277g00130	9025.64	8331.11	2594.59	4181.02
Zosma277g00140	256.716	195.587	94.8615	184.864
Zosma277g00160	61.8514	70.1725	122.209	86.3241
Zosma277g00180	11.9712	19.4094	43.585	28.5032
Zosma277g00190	784.116	859.986	770.002	1042.4
Zosma277g00200	517.423	485.982	728.981	609.969
Zosma277g00210	70.4973	51.5096	73.4963	83.881
Zosma277g00220	59.1911	78.3841	88.0246	61.0784
Zosma277g00230	242.085	217.236	298.258	258.158
Zosma277g00240	113.727	79.1306	166.649	176.72
Zosma278g00010	277.999	199.32	40.1666	67.5934
Zosma278g00020	644.451	671.864	1434.03	684.892
Zosma278g00030	172.253	161.247	783.676	692.221
Zosma278g00040	198.19	276.957	553.786	465.01
Zosma278g00050	166.267	176.178	213.652	167.762
Zosma278g00060	208.831	189.615	0	272.002
Zosma278g00070	74.4877	53.7491	11.1099	20.3595
Zosma278g00080	345.171	299.353	226.471	177.534
Zosma278g00090	186.219	153.782	77.7693	89.5816
Zosma278g00100	1038.84	1133.96	834.952	1074.16
Zosma278g00110	38.574	19.4094	3.41843	8.95816
Zosma278g00130	13.3014	11.1977	12.8191	39.0902
Zosma278g00140	1407.95	1548.27	1557.95	1606.77
Zosma278g00150	1365.39	1410.17	644.375	873.013
Zosma278g00180	57.1959	85.8493	69.2233	69.2221
Zosma278g00210	910.479	686.048	16.2376	544.005
Zosma278g00230	136.339	133.626	3.41843	62.7071
Zosma278g00240	1109.33	1295.2	2200.62	1784.3
Zosma279g00010	543.361	564.366	414.485	583.095
Zosma279g00040	839.981	726.36	604.208	772.845
Zosma279g00050	504.787	545.703	802.477	719.096
Zosma279g00060	1018.88	1089.91	417.049	228.026
Zosma279g00070	2528.59	2394.08	2480.93	3039.26
Zosma279g00080	232.109	162.74	38.4574	56.1921
Zosma279g00120	92.4445	77.6376	7.69147	3.25751
Zosma279g00130	1215.08	1506.47	150.411	122.971
Zosma279g00140	1439.87	2114.88	455.506	4385.43
Zosma279g00150	3534.17	3796.03	3526.11	5822.8
Zosma279g00160	234.104	267.253	409.357	345.296
Zosma27g00010	101.755	92.5679	50.4219	52.1202
Zosma27g00020	415.668	390.428	240.145	180.792
Zosma27g00040	2271.87	2049.18	309.368	414.519
Zosma27g00060	260.042	267.999	300.822	215.81
Zosma27g00070	173.583	130.64	25.6382	39.9045
Zosma27g00080	2021.14	1831.2	3068.9	3084.86
Zosma27g00100	767.489	770.404	612.754	905.589
Zosma27g00120	520.749	400.879	417.903	693.85
Zosma27g00130	213.487	185.882	159.812	116.456
Zosma27g00140	546.021	453.881	274.329	429.177
Zosma27g00160	14.6315	38.0723	121.354	88.7672
Zosma27g00170	2144.85	2372.43	1739.13	2404.86
Zosma27g00180	1019.55	1118.28	1361.39	1561.98
Zosma27g00190	65.1767	67.9329	115.372	83.881
Zosma27g00200	38.574	8.95819	15.3829	12.2157
Zosma27g00210	295.29	350.116	464.907	342.853
Zosma27g00240	783.451	730.839	799.059	927.577
