tracking_id	female_flower_early_0	female_flower_early_3	female_flower_early_1	female_flower_early_2	female_flower_late_1	female_flower_late_0
Zosma265g00300	380.364	255.899	359.38	278.124	328.169	306.74
Zosma265g00310	343.62	303.331	368.81	751.843	497.336	282.067
Zosma265g00320	73.4871	48.0177	111.062	276.174	75.508	53.346
Zosma266g00020	212.296	128.242	230.506	127.365	130.687	152.036
Zosma266g00030	9.52611	49.7744	11.0014	3.89893	27.5894	54.0129
Zosma266g00050	385.127	546.348	393.956	387.943	532.912	454.108
Zosma266g00060	188.481	5.85581	7.33429	7.14804	10.8906	3.33413
Zosma266g00070	1491.52	1892.01	1615.64	1780.51	2393.75	2023.82
Zosma266g00080	129.283	171.575	151.925	175.452	121.974	154.037
Zosma267g00020	1292.15	1218.01	1296.07	1269.1	1340.99	1042.25
Zosma267g00040	287.825	297.475	425.389	482.167	270.086	208.05
Zosma267g00050	764.81	379.457	946.647	690.11	369.553	202.048
Zosma267g00060	2148.82	2303.09	2291.97	2184.05	2019.84	2004.48
Zosma267g00070	164.666	173.332	169.736	176.751	230.88	186.044
Zosma267g00080	86.4154	113.017	110.538	139.062	157.55	115.361
Zosma267g00090	819.926	725.535	960.268	1137.19	652.708	526.125
Zosma267g00100	443.644	514.726	528.069	573.792	587.365	539.462
Zosma267g00120	324.568	248.872	337.377	267.726	288.963	320.743
Zosma267g00130	106.828	107.747	102.68	74.7295	89.3027	96.0229
Zosma267g00150	291.227	167.476	331.091	377.546	373.91	187.378
Zosma267g00160	55.1153	42.1619	75.4384	50.0362	87.8506	84.02
Zosma267g00180	835.576	777.067	868.589	796.681	1138.43	819.529
Zosma267g00210	1025.42	1162.38	935.122	1028.67	1416.5	1125.6
Zosma267g00220	31.9805	36.8916	28.2894	229.387	96.5631	62.0148
Zosma267g00230	295.309	212.566	283.942	225.488	402.951	283.401
Zosma267g00240	590.619	506.528	533.832	534.803	296.224	508.121
Zosma267g00250	2166.51	762.427	2102.32	1309.39	1136.98	626.149
Zosma267g00260	73.4871	73.7833	88.5354	77.9786	90.7548	57.347
Zosma267g00270	2233.19	1876.79	2356.93	2190.55	2488.86	1875.11
Zosma267g00280	37.424	69.0986	45.5774	57.8341	66.7955	87.3541
Zosma267g00310	486.512	768.868	522.306	605.634	1065.82	718.171
Zosma267g00330	216.379	206.71	233.65	198.196	321.635	224.053
Zosma267g00360	11.5674	109.504	22.5267	13.6462	74.0559	60.6811
Zosma267g00400	17.0109	44.5042	23.5745	6.49821	61.7132	62.0148
Zosma268g00020	96.622	103.062	77.5339	105.271	48.6446	82.6864
Zosma268g00030	1122.72	1062.24	1032.56	975.382	593.899	1019.58
Zosma268g00040	29.9392	1.17116	2.61939	1.29964	0.726038	0
Zosma268g00060	139.489	151.08	167.117	172.852	100.919	156.704
Zosma268g00070	87.7763	35.7205	164.498	166.354	29.0415	32.6745
Zosma268g00080	743.717	609.59	916.262	972.133	818.245	486.116
Zosma268g00090	210.255	240.674	238.364	219.64	259.196	269.398
Zosma268g00100	149.696	186.215	137.256	153.358	141.577	164.039
Zosma268g00120	320.485	401.709	467.299	444.478	333.978	415.432
Zosma268g00130	1594.94	1008.37	1619.83	1780.51	975.069	1096.93
Zosma268g00140	788.626	685.716	670.04	1041.01	824.779	978.233
Zosma269g00010	236.792	325.583	187.024	133.863	307.114	354.751
Zosma269g00040	491.955	375.943	467.823	379.496	451.596	461.443
Zosma269g00050	220.461	374.772	397.623	375.597	439.979	312.074
Zosma269g00080	56.4762	43.9186	69.6758	63.6825	77.6861	90.6883
Zosma269g00090	98.6633	104.233	146.686	133.213	111.81	61.3479
Zosma269g00100	413.705	652.338	362	342.456	603.338	889.545
Zosma269g00110	827.411	936.345	992.749	1788.96	1616.16	1218.96
Zosma269g00120	349.744	281.665	331.615	339.207	298.402	266.73
Zosma269g00130	239.514	161.62	162.926	64.3323	121.248	184.711
Zosma269g00140	860.752	741.932	441.629	200.145	509.679	651.489
Zosma269g00150	255.164	180.359	240.46	231.336	219.99	168.707
Zosma269g00160	65.3219	83.1526	86.9637	92.2746	58.8091	81.3527
Zosma269g00170	193.244	206.125	172.356	139.712	150.29	217.385
Zosma269g00180	713.097	717.923	788.436	815.526	718.778	686.163
Zosma269g00190	919.95	876.615	987.51	1081.3	1216.84	932.889
Zosma26g00040	118.396	194.413	181.786	222.889	145.934	109.359
Zosma26g00070	796.11	1255.49	963.935	1007.22	1450.62	1246.3
Zosma26g00080	42.1871	234.818	23.5745	40.2889	113.988	179.376
Zosma26g00090	79.611	113.017	95.8696	121.517	136.495	140.7
Zosma26g00100	428.675	479.591	410.196	450.326	480.637	352.751
Zosma26g00110	470.862	485.447	484.587	433.431	543.076	507.454
Zosma26g00130	184.398	158.693	176.023	197.546	181.51	152.703
Zosma26g00150	373.56	286.349	257.224	181.3	333.251	334.08
Zosma26g00160	53.074	106.576	74.9145	81.2277	127.783	76.6849
Zosma26g00170	443.644	488.375	474.633	472.42	409.485	508.788
Zosma26g00190	564.082	477.834	611.365	582.24	671.585	473.446
Zosma26g00200	271.494	387.069	321.137	286.571	514.035	346.082
Zosma26g00210	449.768	480.762	482.491	410.037	496.61	442.772
Zosma26g00230	1103.67	716.166	1093.86	938.342	757.984	800.857
Zosma26g00250	283.742	129.999	236.269	250.831	121.248	84.6868
Zosma26g00260	206.853	243.016	267.702	458.774	306.388	260.729
Zosma26g00270	210.935	234.818	241.508	252.781	225.798	306.073
Zosma26g00290	59.8784	56.8014	27.7655	39.6391	41.3842	41.3432
Zosma26g00330	2002.52	970.308	1833.05	3966.51	1612.53	1139.6
Zosma26g00360	346.051	419.812	299.846	245.354	478.538	496.304
Zosma26g00370	714.75	278.786	479.16	141.939	318.652	210.531
Zosma26g00440	240.194	804.003	221.6	141.661	636.009	600.143
Zosma26g00450	172.15	170.99	194.359	148.809	176.427	178.709
Zosma26g00460	100.024	104.233	129.398	149.459	105.276	86.6873
Zosma26g00470	185.079	176.846	197.502	150.109	154.646	173.375
Zosma26g00480	119.757	180.359	173.404	203.394	315.101	198.047
Zosma26g00510	121.118	217.836	126.255	435.38	503.87	762.848
Zosma26g00560	27.2175	24.5944	17.8118	14.9459	58.083	28.0067
Zosma26g00570	76.8893	70.8554	62.3415	83.1771	49.3706	47.3446
Zosma26g00580	96.622	112.432	117.873	118.267	72.6038	103.358
Zosma26g00600	223.864	148.738	169.213	81.2277	100.919	208.716
Zosma26g00610	93.2198	41.5763	97.9652	98.7729	58.8091	56.0133
Zosma26g00630	574.288	303.331	578.885	514.009	406.581	298.738
Zosma26g00640	562.721	870.174	541.166	793.432	934.411	867.54
Zosma26g00650	55.7958	22.2521	68.628	39.6391	26.8634	16.0038
Zosma26g00660	389.21	383.556	379.288	311.264	418.198	402.096
Zosma26g00670	125.2	145.224	146.686	113.069	129.961	128.697
Zosma26g00760	178.955	120.63	194.883	197.546	181.51	124.03
Zosma26g00770	496.038	487.789	558.454	520.507	417.472	556.799
Zosma26g00780	1096.86	909.994	975.461	951.339	1077.44	949.56
Zosma26g00790	481.749	488.375	488.254	467.222	664.325	547.464
Zosma26g00800	273.535	260.584	294.419	262.528	376.814	270.064
Zosma26g00820	264.69	159.864	317.47	282.022	221.442	179.376
Zosma26g00830	58.5175	1163.55	28.2894	0.649821	788.477	1843.11
Zosma26g00840	1514.65	1323.41	1565.87	2089.83	1728.7	1297.64
Zosma26g00850	2510.81	2139.13	2542.9	2106.72	1456.43	2038.49
Zosma26g00860	2668.67	3947.4	2796.46	2896.9	4886.24	3547.51
Zosma26g00870	2462.5	1754.4	2480.56	2375.75	1544.28	1784.43
Zosma26g00880	1569.77	760.085	1805.81	1816.25	868.342	738.843
Zosma26g00890	147.655	118.287	156.639	145.56	121.974	135.366
Zosma26g00910	698.808	131.17	203.265	176.102	182.236	180.043
Zosma26g00970	502.842	479.006	516.02	553.648	419.65	458.109
Zosma26g00980	210.255	205.539	209.551	256.03	283.155	207.383
Zosma26g00990	89.1372	144.639	97.4413	193.647	143.756	104.025
Zosma26g01000	3942.45	2020.26	4360.76	3546.08	2836.63	2229.86
Zosma26g01010	523.256	474.321	569.979	484.117	371.731	412.098
Zosma26g01040	251.081	374.772	203.788	323.611	385.526	348.083
Zosma26g01050	485.151	374.187	496.636	481.518	349.224	357.418
Zosma26g01060	269.453	459.681	264.034	308.015	491.528	451.441
Zosma26g01070	572.927	340.223	557.406	433.431	248.305	328.078
Zosma26g01080	163.985	226.034	169.736	205.344	333.978	265.397
Zosma26g01090	734.871	700.355	950.838	999.425	997.576	669.493
Zosma26g01100	149.016	273.467	147.734	165.055	353.581	245.392
Zosma26g01130	42.8675	123.558	30.9088	44.8377	120.522	120.029
Zosma26g01140	33.3414	98.9633	22.5267	35.0904	52.2747	56.6802
Zosma26g01170	266.731	62.6572	73.8668	55.8846	181.51	208.05
Zosma26g01180	184.398	306.845	205.36	284.622	328.895	300.738
Zosma26g01190	306.196	247.115	223.696	228.737	237.414	182.043
Zosma26g01200	204.131	220.179	190.692	183.899	226.524	188.045
Zosma26g01230	242.916	303.331	264.034	295.019	245.401	252.06
Zosma26g01240	57.1566	66.1707	59.7221	66.9316	47.9185	36.0086
Zosma26g01250	621.238	1106.16	768.005	1037.76	1674.97	994.237
Zosma26g01260	91.8589	129.414	82.2488	128.015	74.0559	87.3541
Zosma26g01280	17.6913	31.6214	38.767	53.2854	34.8498	16.6706
Zosma26g01290	22.4544	48.6033	30.3849	12.9964	53.0008	36.0086
Zosma26g01310	136.087	180.359	91.1547	140.361	84.2204	194.046
Zosma26g01320	260.607	461.438	380.335	511.409	407.307	395.428
Zosma26g01330	78.9306	86.0805	64.437	116.318	52.2747	57.347
Zosma26g01340	1993.68	2412.01	2119.09	2301.02	2421.34	2287.21
Zosma26g01350	249.72	408.15	267.178	294.369	482.815	384.091
Zosma26g01360	513.729	420.447	447.916	354.153	469.021	412.765
Zosma26g01370	180.996	179.774	192.787	260.578	196.03	184.044
Zosma26g01400	1372.44	764.769	1372.04	2031.99	1227.73	785.52
Zosma26g01420	540.266	833.868	522.83	369.099	1028.07	949.56
Zosma26g01440	94.5806	268.782	188.596	148.159	86.3985	254.061
Zosma26g01450	715.819	804.589	784.769	833.721	759.436	854.203
Zosma26g01460	981.189	853.778	987.51	1028.67	975.069	882.877
Zosma26g01470	1181.92	1218.01	1147.29	1194.37	1394.72	1318.98
Zosma26g01490	66.0023	64.414	62.8653	90.3252	76.96	84.6868
Zosma26g01500	108.87	149.909	131.493	124.116	142.303	150.036
Zosma26g01510	59.8784	79.0535	60.246	48.0868	71.8778	58.0138
Zosma26g01520	205.492	207.881	242.555	157.257	158.276	178.042
Zosma26g01540	219.1	268.196	214.79	248.882	154.646	291.403
Zosma26g01570	89.1372	210.809	109.49	144.91	206.921	170.041
Zosma26g01590	319.805	340.808	403.91	380.146	384.074	297.404
Zosma270g00020	180.996	275.809	174.451	207.293	232.332	258.728
Zosma270g00070	3949.93	4472.67	4635.27	7462.55	6673.74	4722.46
Zosma270g00090	1716.06	1989.81	1877.58	1797.41	2962.96	2038.49
Zosma270g00100	514.41	481.934	543.785	576.392	537.994	428.102
Zosma270g00110	207.533	282.25	229.982	204.044	236.688	368.088
Zosma270g00120	128.602	106.576	99.0129	137.112	91.4808	66.0157
Zosma270g00130	26.537	83.7381	46.1013	55.8846	203.291	223.387
Zosma270g00140	111.592	59.7293	87.4876	386.644	67.5215	87.3541
Zosma270g00150	291.907	232.476	146.162	168.304	156.824	229.388
Zosma270g00160	172.15	202.611	157.163	179.351	153.194	171.374
Zosma270g00190	130.644	486.618	130.446	105.271	202.565	274.065
Zosma270g00200	64.6414	137.026	63.3892	96.8234	81.3163	60.0143
Zosma270g00230	703.571	878.958	672.135	941.591	519.843	604.144
Zosma270g00250	102.746	156.35	114.729	111.769	171.345	166.04
Zosma270g00260	1551.39	1923.05	1362.61	1108.6	1898.59	2363.23
Zosma270g00280	225.905	141.711	234.697	17.5452	140.125	112.027
Zosma271g00030	379.683	419.276	319.565	398.341	419.65	521.458
Zosma271g00050	400.097	413.421	364.619	355.452	405.129	438.104
Zosma271g00060	1173.75	1000.17	1056.66	1189.17	1343.17	1012.91
Zosma271g00070	170.109	193.242	171.832	193.647	224.346	188.712
Zosma271g00080	762.769	712.067	819.345	741.446	564.132	686.83
Zosma271g00120	1654.82	214.323	1362.08	759.641	294.045	398.762
Zosma271g00130	249.72	322.07	275.56	255.38	427.636	378.09
Zosma271g00170	168.068	182.116	191.739	189.748	157.55	170.707
Zosma271g00190	38.1044	48.6033	30.3849	26.6427	14.5208	36.0086
Zosma271g00200	152.418	214.908	213.218	192.997	127.057	240.724
Zosma271g00210	108.189	4003.62	207.456	5.19857	587.365	3025.39
Zosma271g00220	10.887	36.3061	1.57163	0	13.7947	4.00095
Zosma271g00230	227.946	313.286	221.6	267.077	156.824	332.079
Zosma271g00250	58.5175	138.783	38.767	31.1914	45.0144	178.709
Zosma273g00030	168.068	141.711	185.453	378.846	197.482	166.04
Zosma273g00040	51.0327	45.6754	29.3372	20.1445	35.5759	100.691
Zosma273g00060	228.627	166.891	132.017	116.318	126.331	304.739
Zosma273g00070	90.498	53.8735	112.11	116.318	53.0008	43.3437
Zosma273g00090	33.3414	43.9186	44.5296	9.74732	8.71246	105.358
Zosma273g00110	154.459	250.043	121.54	175.452	76.234	214.051
Zosma273g00120	42.8675	52.1167	53.9594	66.2818	22.5072	56.0133
Zosma273g00130	471.542	383.556	429.056	371.048	506.775	422.767
Zosma273g00140	134.046	115.945	151.925	161.156	143.03	102.024
Zosma273g00160	318.444	233.647	261.415	300.217	291.141	219.386
Zosma273g00200	199.368	193.827	236.269	291.12	116.166	174.708
Zosma275g00060	449.088	335.538	392.385	219.64	654.886	460.11
Zosma275g00070	78.9306	204.368	134.637	194.297	127.057	149.369
Zosma277g00010	432.757	436.844	431.675	455.525	448.692	406.764
Zosma277g00020	1142.45	772.968	763.814	653.72	1062.19	538.128
Zosma277g00040	137.448	2.92791	4.19102	5.19857	10.1645	4.00095
Zosma277g00050	74.1676	124.143	93.2503	102.672	127.783	118.695
Zosma277g00070	132.005	132.341	111.586	98.7729	158.276	146.035
Zosma277g00080	568.845	555.717	604.555	498.413	583.735	566.802
Zosma277g00090	389.21	411.664	404.958	401.59	360.115	439.438
Zosma277g00100	134.046	144.639	124.159	135.813	111.81	142.701
Zosma277g00110	327.97	319.142	332.662	298.918	375.362	328.078
Zosma277g00120	221.142	288.106	214.266	207.293	318.005	265.397
Zosma277g00130	4834.5	4296.41	9222.87	8918.15	5317.5	3065.4
Zosma277g00140	157.861	145.224	124.159	138.412	106.002	155.37
Zosma277g00190	528.019	669.32	423.817	617.98	718.052	572.136
Zosma277g00200	198.687	298.647	204.836	230.037	318.005	253.394
Zosma277g00210	82.3328	95.4498	79.1056	92.9245	62.4393	82.0195
Zosma277g00220	130.644	157.521	147.21	164.405	143.03	156.704
Zosma277g00230	287.825	323.827	291.276	315.163	222.168	262.062
Zosma277g00240	183.037	186.8	198.026	161.806	155.372	179.376
Zosma278g00010	1191.44	313.286	990.653	824.623	568.488	334.08
Zosma278g00020	657.982	317.385	414.911	362.6	362.293	498.119
Zosma278g00030	56.4762	72.0265	16.7641	15.5957	48.6446	60.0143
Zosma278g00040	328.651	370.087	382.431	311.914	389.882	340.748
Zosma278g00050	166.026	226.034	199.597	215.091	243.223	219.386
Zosma278g00080	271.494	432.159	332.662	361.301	533.638	430.769
Zosma278g00090	174.192	231.89	195.93	283.972	296.224	228.054
Zosma278g00100	314.362	274.052	292.324	282.022	275.894	272.065
Zosma278g00120	191.203	192.071	139.352	122.166	186.592	175.375
Zosma278g00140	1319.37	1221.52	1374.66	1649.9	1752.66	1300.31
Zosma278g00150	947.848	702.698	1356.84	1342.53	836.396	740.176
Zosma278g00180	54.4349	89.594	52.3878	57.8341	77.6861	76.0181
Zosma278g00190	104.787	129.414	110.538	122.816	174.975	250.06
Zosma278g00210	225.224	12.2972	127.826	129.314	48.6446	20.6716
Zosma278g00220	2336.62	2334.13	2587.96	2433.58	2575.26	2887.35
Zosma278g00230	291.227	235.404	179.69	278.124	168.441	188.712
Zosma278g00240	883.887	1017.15	1071.85	936.393	789.929	946.892
Zosma279g00010	222.503	233.647	334.758	389.243	237.414	219.386
Zosma279g00020	669.549	131.756	803.105	565.345	170.619	174.041
Zosma279g00030	327.97	12.8828	11.5253	16.2455	18.151	12.6697
Zosma279g00040	863.474	1070.44	856.016	931.844	1236.44	1115.6
Zosma279g00050	550.473	533.465	582.028	551.698	422.554	430.769
Zosma279g00060	947.167	1935.35	1064	1393.87	2403.19	1715.74
Zosma279g00070	1638.49	1236.75	1899.58	1204.12	1271.29	1711.07
Zosma279g00080	803.595	404.051	460.489	541.951	532.912	394.761
Zosma279g00120	57.8371	113.017	66.0086	62.3829	149.564	118.695
Zosma279g00130	804.956	1924.81	810.439	1052.06	1895.69	1597.71
Zosma279g00140	372.199	994.317	431.675	729.749	1185.62	778.185
Zosma279g00150	2003.88	3411.01	1948.3	2744.2	4197.95	1737.75
Zosma279g00160	400.777	407.565	488.254	346.355	474.829	423.434
Zosma27g00010	114.313	146.981	127.826	150.759	209.825	156.704
Zosma27g00020	472.903	572.113	397.623	499.713	614.228	540.795
Zosma27g00030	121.798	132.927	152.972	145.56	161.18	144.701
Zosma27g00040	1292.83	1901.97	1432.28	1272.35	2112.04	1665.73
Zosma27g00050	204.811	437.429	228.411	206.643	344.142	440.105
Zosma27g00060	294.629	415.177	292.324	378.196	561.953	455.442
Zosma27g00070	1873.92	599.05	991.701	638.774	721.682	346.749
Zosma27g00080	1513.29	1252.56	1392.99	1070.26	1277.1	1335.65
Zosma27g00100	535.503	346.079	435.866	385.344	330.347	363.42
Zosma27g00110	79.611	59.7293	78.5817	68.2312	46.4664	54.0129
Zosma27g00120	291.227	275.223	326.376	356.102	175.701	226.054
Zosma27g00130	356.549	453.24	360.428	376.896	520.569	420.767
Zosma27g00140	214.337	312.115	284.99	282.672	378.992	276.733
Zosma27g00170	1613.99	1173.51	1598.88	1237.26	1019.36	1086.93
Zosma27g00180	582.453	627.743	696.234	790.183	493.706	550.131
Zosma27g00190	125.881	124.729	114.205	128.015	101.645	135.366
Zosma27g00200	9.52611	21.0809	6.28653	11.047	3.63019	42.6768
Zosma27g00210	272.855	265.268	236.793	198.196	359.389	323.41
Zosma27g00240	632.806	457.925	617.128	570.543	435.623	464.777
Zosma27g00250	109.55	107.161	142.495	150.759	110.358	122.696
Zosma27g00260	235.431	209.638	218.981	289.82	163.359	232.055
Zosma27g00270	3404.22	3440.29	2860.37	1924.77	3520.56	2850.01
Zosma27g00280	1179.2	1473.32	534.355	901.952	715.148	1702.41
Zosma27g00300	56.4762	130.585	58.6743	56.5345	67.5215	90.6883
Zosma27g00310	344.981	251.8	319.565	338.557	311.47	195.38
Zosma27g00360	1568.41	326.169	557.406	630.327	594.625	1082.92
Zosma27g00370	22.4544	17.5674	28.8133	74.0796	102.371	34.6749
Zosma27g00380	1300.31	1364.99	768.529	1415.31	1099.95	1797.09
Zosma27g00390	1477.91	1108.51	1369.42	3455.1	2405.36	1677.73
Zosma27g00400	14.2892	42.7474	18.3357	19.4946	36.3019	28.0067
Zosma27g00410	12.2479	53.2879	19.9074	16.8954	55.9049	15.337
Zosma27g00420	821.967	919.948	725.571	712.854	998.302	847.535
Zosma27g00430	188.481	135.269	151.401	280.073	137.947	101.357
Zosma27g00440	949.889	494.816	671.611	516.608	503.87	531.46
Zosma27g00460	213.657	221.935	149.305	115.668	186.592	194.046
Zosma27g00470	210.935	435.673	110.014	45.4875	360.115	588.14
Zosma27g00480	37.424	69.6842	33.5282	61.733	86.3985	57.347
Zosma27g00490	478.347	539.906	413.34	387.943	479.911	430.102
Zosma27g00500	34.7023	0	5.23878	2.59929	3.63019	2.00048
Zosma27g00530	870.278	976.164	943.504	933.144	1144.24	871.541
Zosma27g00540	31.9805	86.0805	31.4327	62.3829	88.5766	70.0167
Zosma27g00550	162.624	202.026	197.502	191.697	186.592	173.375
Zosma27g00570	311.64	351.349	298.086	306.066	364.471	378.757
Zosma27g00590	68.0436	33.3781	58.6743	33.1409	41.3842	57.347
Zosma27g00600	6.80436	107.747	22.5267	49.3864	144.482	165.373
Zosma27g00610	123.159	165.72	120.492	135.813	215.633	164.706
Zosma27g00620	112.952	134.098	75.4384	20.7943	95.111	389.426
Zosma27g00630	566.803	413.421	529.641	477.619	581.556	438.771
Zosma27g00640	723.984	592.023	601.936	603.034	840.026	384.758
Zosma27g00650	221.822	102.477	248.842	250.831	167.715	109.359
Zosma27g00660	396.014	345.493	514.448	634.876	560.501	345.416
Zosma27g00670	209.574	307.43	249.89	322.961	333.251	331.412
Zosma27g00680	66.6828	77.2968	73.8668	94.8739	97.2891	74.0176
Zosma27g00700	717.86	339.637	552.691	598.486	1219.02	812.86
Zosma27g00710	84.3741	45.6754	107.919	63.0327	139.399	37.3422
Zosma27g00720	1905.9	2089.94	1817.86	1874.73	3132.85	2876.69
Zosma27g00730	190.522	211.98	231.554	241.734	229.428	206.716
Zosma27g00780	19.7327	26.3512	13.6208	10.3971	50.8227	18.6711
Zosma27g00790	338.857	339.637	280.275	148.809	363.745	328.078
Zosma27g00800	334.775	145.224	360.428	598.486	157.55	222.72
Zosma27g00810	299.392	467.88	305.421	368.449	649.078	464.111
Zosma27g00830	17.0109	50.9456	10.4776	57.1843	6.53434	12.6697
Zosma27g00840	2.04131	23.4233	4.19102	3.24911	27.5894	10.0024
Zosma27g00850	184.398	110.089	168.165	118.917	165.537	112.027
Zosma27g00890	2093.7	1620.89	1971.35	1597.26	2157.79	1245.63
Zosma27g00960	153.779	121.215	188.072	173.502	90.7548	151.369
Zosma27g00970	138.809	154.594	177.071	159.206	196.756	144.034
Zosma27g00980	108.189	201.44	144.066	177.401	220.716	156.037
Zosma27g01030	29.2588	24.0088	26.7178	17.5452	52.2747	42.6768
Zosma27g01050	266.051	196.17	232.602	268.376	425.458	303.406
Zosma27g01060	210.935	131.756	208.503	270.976	272.99	228.054
Zosma27g01100	364.714	572.113	451.059	548.449	752.175	541.462
Zosma27g01110	663.425	631.842	523.354	438.629	467.569	583.472
Zosma27g01130	4336.42	5575.91	5108.86	6182.4	4691.66	4086.97
Zosma27g01140	76.8893	87.8372	59.1982	40.9387	106.002	88.021
Zosma27g01150	398.736	761.256	454.202	431.481	985.234	620.815
Zosma27g01160	66.6828	105.99	71.7713	96.1736	105.276	91.3551
Zosma27g01170	56.4762	39.8195	38.767	25.343	56.631	37.3422
Zosma27g01180	342.94	408.15	396.052	348.954	444.335	377.423
Zosma27g01200	134.046	233.647	189.644	256.679	238.867	224.053
Zosma27g01210	272.175	421.033	251.985	339.207	462.486	296.737
Zosma27g01220	12.2479	118.287	23.5745	31.8412	135.043	43.3437
Zosma27g01230	379.003	286.935	366.714	416.536	315.827	274.065
Zosma27g01240	425.953	409.907	67.0564	49.3864	251.209	460.776
