tracking_id	vegetative_0	vegetative_1	vegetative_5	vegetative_4	vegetative_3	vegetative_2
Zosma39g00590	925.39	1939.1	1021.36	1549.55	830.839	536.347
Zosma39g00620	722.74	1022.32	580.009	950.799	582.485	562.373
Zosma39g00630	80.7768	489.995	87.0013	253.907	37.9014	349.644
Zosma39g00650	1047.26	3907.2	789.356	1273.13	953.52	875.808
Zosma39g00660	2485.66	170.483	2428.79	738.31	2811.69	1662.22
Zosma39g00670	242.33	172.803	222.035	213.39	199.481	217.255
Zosma39g00680	157.302	534.645	274.598	1132.68	242.37	1008.2
Zosma39g00690	878.625	463.9	821.075	538.426	777.977	932.385
Zosma39g00700	504.501	285.878	454.944	468.196	457.809	760.391
Zosma39g00710	1.41714	38.2718	1.81253	13.5057	2.99222	2.26307
Zosma3g00030	21.2571	684.833	34.438	81.034	32.9144	2.26307
Zosma3g00040	486.078	305.014	426.85	342.144	496.708	324.75
Zosma3g00050	101.313	378.691	74.2566	135.489	103.133	19.2361
Zosma3g00060	71.578	385.585	19.9949	66.1952	76.3997	6.78921
Zosma3g00080	242.33	60.307	215.691	201.685	434.869	123.337
Zosma3g00100	0	56.8278	1.81253	4.50189	0.997406	0
Zosma3g00110	0	37.112	2.71879	3.60151	5.98444	5.65767
Zosma3g00130	206.902	575.236	222.035	1092.16	262.318	233.096
Zosma3g00140	592.363	403.593	580.009	569.039	657.291	587.266
Zosma3g00150	92.1139	47.5498	100.595	54.9231	76.8003	165.204
Zosma3g00160	318.856	88.141	328.974	160.267	282.266	413.01
Zosma3g00170	236.662	122.934	463.101	211.589	410.931	591.793
Zosma3g00180	235.245	194.258	295.442	125.153	309.196	157.283
Zosma3g00190	650.466	262.104	385.162	149.463	740.075	237.622
Zosma3g00200	26.9256	21.4554	47.1257	19.8083	49.8703	31.683
Zosma3g00210	2.83427	19.7158	8.15637	53.1223	13.9637	78.0759
Zosma3g00220	2842.78	1269.93	2961.67	2393.2	2709.95	3417.23
Zosma3g00270	595.198	311.973	544.664	359.251	622.381	578.214
Zosma3g00290	1095.45	354.304	935.264	648.272	1203.87	923.332
Zosma3g00330	331.61	140.33	309.942	198.984	410.931	398.3
Zosma3g00340	2.83427	76.5435	5.43758	1.80076	10.9715	2.26307
Zosma3g00350	834.694	1476.36	846.45	1272.23	809.894	1024.04
Zosma3g00360	168.639	248.187	163.127	225.094	175.543	125.6
Zosma3g00370	223.908	356.623	496.632	444.787	190.505	220.649
Zosma3g00390	2134.21	246.447	2317.32	659.077	1927.99	1646.38
Zosma3g00400	255.085	340.967	214.784	870.665	341.113	579.346
Zosma3g00410	2195.15	1744.84	2057.22	2837.99	2601.24	1254.87
Zosma3g00420	38.2627	93.9398	44.4069	36.0151	28.9248	27.1568
Zosma3g00440	266.422	66.6857	580.009	186.378	507.68	669.869
Zosma3g00450	819.105	389.096	929.826	861.662	826.85	1017.25
Zosma3g00460	215.405	168.744	200.284	247.604	235.388	242.148
Zosma3g00470	1497.91	134.531	955.202	201.685	1592.86	382.459
Zosma3g00480	151.634	270.802	209.347	309.73	220.427	308.909
Zosma3g00500	880.042	905.185	714.136	723.003	772.99	528.427
Zosma3g00550	232.41	102.058	174.003	103.543	278.276	165.204
Zosma3g00560	4.25141	81.1825	10.8752	58.5246	2.99222	11.3153
Zosma3g00570	262.17	263.263	284.567	242.202	207.46	190.098
Zosma3g00580	89.2796	61.4668	110.564	68.4287	107.72	93.9174
Zosma3g00600	39.6798	42.3309	46.2194	21.6091	28.9248	10.1838
Zosma3g00620	565.438	2734.69	699.635	2910.02	585.477	990.093
Zosma3g00630	2.83427	117.135	22.6566	515.917	0.997406	269.305
Zosma3g00640	946.648	783.411	986.015	1120.97	1068.22	1282.03
Zosma3g00650	1900.38	967.812	1833.37	1245.22	1699.58	1666.75
Zosma3g00670	9.91996	913.883	26.2816	705.896	7.97925	39.6037
Zosma3g00680	1728.91	6565.35	5597.08	15210.1	1281.67	31254.1
Zosma3g00710	381.21	1501.3	352.537	689.689	308.199	376.801
Zosma3g00720	928.225	381.558	905.357	367.354	892.679	531.821
Zosma3g00740	753.917	674.975	976.046	1149.78	1071.21	2234.78
Zosma3g00810	664.637	531.746	616.259	485.304	715.14	606.503
Zosma3g00820	107.702	154.827	122.346	111.647	122.681	130.126
Zosma3g00830	8.50282	75.3838	7.25011	10.8045	10.9715	4.52614
Zosma3g00840	432.227	295.736	358.88	420.476	462.796	494.481
Zosma3g00860	282.01	197.158	313.567	297.125	273.289	363.223
Zosma3g00870	225.325	66.1058	455.851	244.002	837.821	217.255
Zosma3g00890	45.3484	63.7863	26.2816	12.6053	52.8625	10.1838
Zosma3g00910	189.896	2565.37	115.095	1231.72	102.733	237.622
Zosma3g00920	299.016	135.111	273.692	65.7276	235.388	64.4975
Zosma3g00930	388.296	157.146	378.818	206.187	460.802	350.776
Zosma3g00940	216.822	101.478	278.223	284.519	203.471	342.855
Zosma3g00950	181.394	241.808	193.034	237.7	169.559	156.152
Zosma3g01000	595.198	109.596	409.631	124.252	633.353	285.147
Zosma3g01010	46.7655	64.946	103.314	107.145	54.8573	144.836
Zosma3g01030	87.8625	77.7033	91.5326	85.5359	121.684	76.9444
Zosma3g01040	4666.63	2265.57	7782.99	3133.32	5569.52	8907.44
Zosma3g01050	320.273	605.97	215.691	387.162	320.167	437.904
Zosma3g01060	874.374	58.5674	1131.02	362.852	1008.38	1064.77
Zosma3g01070	0	74.224	0.906264	13.5057	0.997406	1.13153
Zosma3g01100	130.377	1688.6	66.1572	610.456	62.8366	70.1551
Zosma3g01110	864.454	779.932	668.823	972.408	884.699	1064.77
Zosma3g01120	1.41714	131.052	7.25011	3109	0.997406	79.2074
Zosma3g01130	199.816	233.69	150.44	180.976	200.479	210.465
Zosma3g01140	218.239	267.322	246.504	151.263	220.427	150.494
Zosma3g01160	60.9369	45.2303	68.876	36.0151	47.8755	57.7083
Zosma3g01170	9.91996	3.47925	33.5318	1.80076	46.8781	3.3946
Zosma3g01180	2.83427	37.6919	1.81253	3.60151	0.997406	1.13153
Zosma3g01200	316.022	302.115	357.068	417.775	350.09	407.352
Zosma3g01210	29.7599	6.37863	30.813	16.2068	35.9066	12.4469
Zosma3g01220	239.496	149.028	248.316	121.551	195.492	140.31
Zosma3g01230	470.49	220.353	407.819	235.899	416.916	295.331
Zosma3g01240	328.776	208.175	213.878	225.094	309.196	299.857
Zosma3g01250	3056.76	1065.23	3346.83	1270.43	3462.99	2638.74
Zosma3g01260	102.034	5933.28	127.783	7108.48	169.559	109.759
Zosma3g01270	252.25	332.269	302.692	550.131	331.139	228.57
Zosma3g01300	316.022	198.317	237.441	150.363	351.087	148.231
Zosma3g01310	204.068	205.276	222.035	216.991	219.429	289.673
Zosma3g01320	12.7542	359.523	10.8752	26.111	18.9507	5.65767
Zosma3g01340	624.957	541.024	663.385	533.024	489.726	488.823
Zosma3g01350	505.918	433.747	430.475	354.749	475.763	419.799
Zosma3g01360	5.66855	175.122	3.62505	144.961	4.98703	4.52614
Zosma3g01370	850.282	51.6089	850.075	153.064	789.946	939.174
Zosma3g01430	510.169	652.36	521.102	691.49	505.685	951.621
Zosma3g01440	51.0169	437.806	106.939	610.456	63.834	236.491
Zosma3g01450	120.457	100.898	87.9076	95.4401	123.678	122.206
Zosma3g01460	649.049	191.939	464.007	202.585	686.215	392.643
Zosma3g01470	131.794	172.803	168.565	137.758	160.582	157.283
Zosma3g01480	1427.06	492.314	1180.86	632.065	1301.62	1580.75
Zosma3g01490	80.7768	40.5913	144.096	51.3215	75.8029	183.309
Zosma3g01510	555.518	410.552	559.165	347.546	479.752	513.717
Zosma3g01520	342.947	202.376	307.223	371.856	421.903	407.352
Zosma3g01540	1.41714	454.042	1.81253	695.092	2.99222	0
Zosma3g01560	22.6742	1.15975	25.3754	6.30265	33.9118	32.8145
Zosma3g01570	493.164	144.969	567.321	478.101	467.784	1103.25
Zosma3g01580	192.731	220.353	82.47	78.3329	169.559	199.15
Zosma3g01610	1207.4	745.72	1073.02	931.891	1258.73	1637.33
Zosma3g01620	17.0056	5.79875	15.4065	24.3102	41.8911	11.3153
Zosma3g01650	1163.47	282.399	999.609	497.909	1148.01	1077.22
Zosma3g01660	151.634	118.874	145.002	106.245	187.512	91.6543
Zosma3g01670	25.5085	118.295	24.4691	401.569	20.9455	1319.37
Zosma3g01710	401.05	563.639	299.973	1082.25	342.11	564.636
Zosma3g01720	1429.89	577.556	911.701	1093.96	1588.87	1328.42
Zosma3g01730	6063.93	3638.72	8707.38	6261.23	14369.6	17479.9
Zosma3g01740	0	52.1888	0.906264	23.4098	0	1.13153
Zosma3g01750	4757.33	4782.23	5475.64	10827.9	5195.49	41466.2
Zosma3g01760	7.08569	24.9346	12.6877	37.8159	7.97925	286.278
Zosma3g01770	273.507	477.237	263.723	243.102	225.414	162.941
Zosma3g01780	409.553	372.86	430.475	194.482	293.237	356.433
Zosma3g01790	940.979	294.577	1977.47	823.846	2287.05	3161.51
Zosma3g01800	265.005	162.945	248.316	191.78	289.248	204.808
Zosma3g01810	344.364	780.512	580.009	591.548	353.082	581.609
Zosma3g01870	17.0056	73.0643	2.71879	21.6091	10.9715	1.13153
Zosma3g01880	12.7542	107.857	5.43758	31.5132	12.9663	5.65767
Zosma3g01900	56.6855	166.424	63.4385	381.76	94.7536	166.336
Zosma3g01910	170.056	150.768	123.252	279.117	125.673	339.46
Zosma3g01940	133.211	378.659	255.566	357.45	167.564	268.174
Zosma3g01950	328.776	347.925	244.691	200.784	228.406	82.602
Zosma3g01980	58.1026	168.744	40.7819	14.406	34.9092	5.65767
Zosma3g01990	306.102	281.819	436.819	564.537	360.064	699.288
Zosma3g02000	130.377	107.857	149.533	121.551	127.668	184.44
Zosma3g02010	410.97	107.277	505.695	305.228	386.994	721.919
Zosma3g02020	1184.73	2064.94	1218.02	1753.04	1113.11	1313.71
Zosma3g02030	7.08569	100.898	7.25011	8.1034	6.98184	4.52614
Zosma3g02060	96.3653	324.73	116.002	111.647	72.8107	31.683
Zosma3g02070	22.6742	3192.21	18.1253	4356.03	14.9611	99.575
Zosma3g02080	562.603	350.825	626.228	522.219	559.545	642.712
Zosma3g02090	291.93	526.527	369.756	249.405	254.339	248.938
Zosma3g02100	148.799	143.809	127.783	130.555	142.629	115.417
Zosma3g02140	524.341	7.53838	762.168	52.2219	393.975	320.224
Zosma400g00010	358.536	248.187	394.225	262.91	356.074	337.197
Zosma400g00020	354.284	753.838	502.976	582.544	486.734	899.57
Zosma400g00040	352.867	1064.07	494.82	1541.45	831.837	2224.6
Zosma400g00050	270.673	1124.96	413.256	1690.01	784.959	2093.34
Zosma400g00080	191.314	59.1473	256.473	126.053	68.821	742.287
Zosma400g00090	616.455	346.186	540.133	458.292	556.553	435.641
Zosma401g00010	1499.33	743.4	1282.36	959.803	1348.49	1404.23
Zosma401g00030	212.571	589.153	184.878	579.843	194.494	168.599
Zosma401g00050	1893.3	1271.67	3875.18	1303.75	3869.94	9423.42
Zosma401g00060	1490.83	1272.83	1642.15	1713.42	1509.08	728.708
Zosma401g00100	238.079	523.047	209.347	257.508	174.546	85.9966
Zosma401g00130	0	106.697	0	49.5208	0	0
Zosma401g00150	19.8399	42.9108	14.5002	16.2068	8.97666	4.52614
Zosma401g00160	0	735.862	1.81253	64.8272	1.99481	21.4992
Zosma401g00170	871.539	188.459	1213.49	428.58	1287.65	725.314
Zosma401g00200	1347.7	342.706	1604.99	488.905	1379.41	896.175
Zosma401g00240	138.879	107.277	203.003	198.083	152.603	509.191
Zosma404g00040	2.83427	79.4429	23.5629	82.8348	4.98703	18.1046
Zosma406g00020	884.294	48.7095	1098.39	461.894	997.406	1401.97
Zosma406g00030	1539.01	52.1888	1746.37	280.918	2668.06	1418.94
Zosma406g00040	539.929	141.49	299.067	128.754	359.066	115.417
Zosma408g00030	0	0.579875	41.6881	143.16	0	39.6037
Zosma408g00050	478.992	437.806	454.944	396.166	519.649	496.744
Zosma408g00060	233.828	446.504	294.536	539.326	213.445	529.558
Zosma408g00070	320.273	804.287	488.476	952.6	352.084	890.518
Zosma408g00080	1418.55	472.018	1454.55	1030.93	1766.41	2041.29
Zosma408g00090	491.747	204.116	425.038	898.577	565.529	2083.16
Zosma408g00110	1.41714	64.3662	4.53132	9.00378	1.99481	4.52614
Zosma408g00130	58.1026	69.585	81.5637	93.6393	86.7743	119.943
Zosma408g00140	1196.06	358.943	1082.08	530.323	995.411	1430.26
Zosma408g00150	158.719	212.814	183.065	196.282	186.515	235.359
Zosma408g00170	28.3427	93.9398	29.9067	54.9231	32.9144	15.8415
Zosma408g00180	157.302	278.92	148.627	172.873	131.658	125.6
Zosma408g00190	626.375	225.571	545.571	244.002	653.301	451.482
Zosma408g00200	55.2683	236.589	68.876	93.6393	15.9585	95.0489
Zosma409g00030	531.426	175.122	537.414	256.608	547.576	317.961
Zosma409g00040	1137.96	532.325	1730.06	1429.8	1620.79	6082
Zosma409g00090	806.351	960.853	897.201	1405.49	648.314	1697.3
Zosma409g00100	31.177	0.579875	27.1879	0.900378	42.8885	1.13153
Zosma409g00110	0	4.639	14.5002	14.406	13.9637	37.3406
Zosma409g00130	0	8.11825	73.4074	30.6128	2.99222	85.9966
Zosma409g00150	8.50282	114.235	11.7814	0.900378	14.9611	12.4469
Zosma409g00160	24.0913	49.2894	69.7823	55.8234	51.8651	136.916
Zosma40g00010	46.7655	38.2718	106.939	69.3291	56.8522	99.575
Zosma40g00060	205.485	1027.54	159.502	568.138	219.429	228.57
Zosma40g00070	4.25141	6771.78	1.81253	7.20302	3.98962	5.65767
Zosma40g00080	181.394	2123.5	476.695	4902.56	179.533	7050.59
Zosma40g00090	1384.54	535.805	1689.28	469.097	2136.44	1085.14
Zosma40g00110	10571.8	7673.49	13521.5	20585.3	15195.5	25259.2
Zosma40g00120	22.6742	74.224	29.9067	30.6128	31.917	21.4992
Zosma40g00130	371.29	491.734	370.662	504.212	328.147	399.432
Zosma40g00140	330.193	314.292	267.348	185.478	228.406	160.678
Zosma40g00150	51.0169	195.418	50.7508	105.344	81.7873	31.683
Zosma40g00160	255.085	208.755	312.661	318.734	275.284	463.929
Zosma40g00170	1720.4	543.343	1579.62	1034.53	2262.12	1908.9
Zosma40g00180	92.1139	153.087	99.689	82.8348	88.7692	91.6543
Zosma40g00190	1.41714	82.9222	1.81253	0.900378	0.997406	0
Zosma40g00220	1740.24	519.568	1500.77	814.842	2124.48	958.41
Zosma40g00230	505.918	1890.39	467.632	1258.73	425.892	495.612
Zosma40g00240	381.21	684.833	345.286	1690.01	216.437	1606.78
Zosma40g00270	249.416	219.773	315.38	226.895	245.362	187.835
Zosma40g00280	26.9256	2.3195	111.47	0.900378	57.8496	73.5498
Zosma40g00290	950.899	760.216	890.857	547.43	792.938	436.772
Zosma40g00300	154.468	138.01	153.159	83.7351	147.616	92.7858
Zosma40g00310	15.5885	102.058	22.6566	52.2219	4.98703	18.1046
Zosma40g00320	15.5885	581.035	53.4696	732.007	45.8807	347.381
Zosma40g00330	8.50282	183.82	8.15637	7.20302	0.997406	2.26307
Zosma40g00340	2195.15	249.346	2127.91	628.464	2206.26	1162.09
Zosma40g00350	127.542	222.092	96.9702	115.248	128.665	56.5767
Zosma40g00360	0	148.448	1.81253	312.431	0.997406	69.0236
Zosma40g00380	3328.85	2707.44	3030.55	2337.38	2569.32	1928.14
Zosma40g00420	331.61	299.216	257.379	602.353	361.061	316.83
Zosma40g00430	658.969	1168.45	604.478	735.609	593.457	456.008
Zosma40g00440	1149.3	815.884	1381.15	1506.33	1130.06	2008.47
Zosma40g00450	178.559	255.145	214.784	187.279	179.533	123.337
Zosma40g00460	205.485	228.471	187.597	237.7	206.463	255.727
Zosma40g00480	429.393	637.283	441.35	521.319	377.02	581.609
Zosma40g00520	2334.02	3563.33	2383.47	7480.34	5655.29	3898.14
Zosma40g00530	1000.5	517.249	936.17	717.601	1703.57	1207.35
Zosma40g00540	470.49	369.381	327.161	415.074	516.656	296.462
Zosma40g00550	66.6054	138.01	79.7512	27.9117	42.8885	26.0253
Zosma40g00560	93.531	447.084	64.3447	331.339	40.8937	76.9444
Zosma40g00580	382.627	270.802	300.88	190.88	359.066	125.6
Zosma40g00610	4.25141	51.029	5.43758	31.5132	5.98444	19.2361
Zosma40g00620	63.7712	120.614	78.8449	148.562	75.8029	104.101
Zosma40g00640	161.554	109.596	132.314	126.053	135.647	105.233
Zosma40g00650	59.5198	125.833	52.5633	45.9193	74.8055	72.4182
Zosma40g00660	256.502	324.73	263.723	372.756	191.502	251.201
Zosma40g00680	324.524	539.284	357.068	502.411	357.071	220.649
Zosma40g00700	170.056	137.43	116.908	128.754	130.66	101.838
Zosma40g00710	439.312	572.337	522.914	512.315	461.799	527.295
Zosma40g00740	94.9482	102.638	98.7827	57.6242	88.7692	98.4435
Zosma410g00040	1856.45	783.411	1333.11	946.297	1710.55	1360.1
Zosma410g00060	31.177	182.661	52.5633	221.493	44.8833	116.548
Zosma410g00070	796.431	648.301	728.636	600.552	944.544	818.1
Zosma413g00020	548.432	154.247	618.978	290.822	703.171	511.454
Zosma413g00060	126.125	1655.54	130.502	690.59	104.728	262.516
Zosma413g00070	0	41.1711	0.906264	0	1.99481	0
Zosma413g00080	0	31.3133	0	2.70113	0	0
Zosma413g00090	9.91996	1186.42	1.81253	647.372	4.98703	13.5784
Zosma415g00010	172.891	56.8278	182.159	64.8272	98.7432	132.39
Zosma415g00020	19283	5428.21	25150.6	12741.2	17341.9	31136.4
Zosma415g00030	620.706	473.178	528.352	536.625	671.254	360.96
Zosma415g00040	1188.98	1864.88	1371.18	3507.87	1097.15	4403.93
Zosma415g00050	66.6054	152.507	64.3447	80.1336	35.9066	26.0253
Zosma415g00070	452.067	368.801	293.629	328.638	466.786	376.801
Zosma415g00090	53.8512	31.3133	48.032	36.9155	68.821	48.656
Zosma415g00100	437.895	1638.15	527.445	2166.31	391.981	2660.24
Zosma415g00110	0	38.8516	0	0.900378	0	0
Zosma415g00130	92.1139	113.076	78.8449	75.6317	77.7977	67.8921
Zosma415g00140	318.856	258.044	326.255	320.535	395.97	285.147
Zosma415g00150	1737.41	3070.44	1753.62	3055.88	1488.13	1499.28
Zosma415g00160	7.08569	126.413	6.34385	27.9117	2.99222	107.496
Zosma415g00170	175.725	470.279	90.6264	270.113	301.217	38.4722
Zosma418g00010	25.5085	74.8039	15.4065	20.7087	40.8937	11.3153
Zosma418g00020	520.089	418.09	483.038	677.084	575.503	742.287
Zosma418g00030	739.746	586.834	584.54	597.851	723.119	668.737
Zosma418g00040	416.638	507.971	395.131	623.962	421.903	184.44
Zosma418g00050	337.279	181.501	365.224	207.087	291.243	210.465
Zosma418g00060	270.673	1458.97	295.442	2128.49	353.082	310.04
Zosma418g00070	191.314	404.173	143.19	187.279	210.453	138.047
Zosma418g00080	11.3371	1060.59	23.5629	451.99	12.9663	10.1838
Zosma418g00090	1439.81	355.464	1495.33	588.847	1614.8	1061.38
Zosma418g00100	504.501	49.2894	425.038	213.39	740.075	269.305
Zosma418g00110	1106.78	1346.47	977.858	1214.61	1143.03	1182.45
Zosma418g00130	908.385	1251.37	1121.05	1990.74	838.819	2920.49
Zosma418g00140	797.848	449.983	1000.52	705.896	853.78	991.224
Zosma418g00170	1605.62	609.449	1439.15	689.689	1641.73	1292.21
Zosma418g00180	68.0226	150.188	58.9071	349.347	58.847	273.831
Zosma419g00010	1.41714	28.9938	0	20.7087	1.99481	5.65767
Zosma419g00040	398.216	213.394	346.193	213.39	431.877	324.75
Zosma41g00030	148.799	82.9222	127.783	127.854	132.655	121.074
Zosma41g00040	172.891	531.746	144.096	351.147	119.689	109.759
Zosma41g00050	162.971	49.8693	168.565	72.9306	195.492	164.073
Zosma41g00060	35.4284	147.288	34.438	21.6091	20.9455	6.78921
Zosma41g00080	137.462	74.224	164.94	131.455	194.494	134.653
Zosma41g00100	331.61	290.517	373.381	208.888	311.191	252.332
Zosma41g00110	0	125.253	3.62505	109.846	5.98444	35.0776
Zosma41g00120	116.205	56.8278	62.5322	140.459	189.507	276.094
Zosma41g00130	342.947	731.223	290.004	356.55	456.812	80.339
Zosma41g00140	2066.19	57.9875	667.01	137.758	2615.2	119.943
Zosma41g00160	867.288	250.506	765.793	352.048	963.494	530.69
Zosma41g00180	333.027	2302.1	553.727	1393.78	312.188	502.401
Zosma41g00200	25.5085	102.058	21.7503	75.6317	24.9352	70.1551
Zosma41g00220	63.7712	574.076	92.4389	743.712	58.847	461.666
Zosma41g00230	0	73.0643	0	0	1.99481	0
Zosma41g00240	141.714	120.034	161.315	142.26	165.569	164.073
Zosma41g00260	2477.16	1129.6	1656.65	1319.95	2045.68	2869.57
Zosma41g00300	603.7	599.591	267.348	1346.06	262.318	1166.61
Zosma41g00310	46.7655	469.119	35.3443	207.087	66.8262	160.678
Zosma41g00340	554.101	355.464	533.789	360.151	605.426	718.525
Zosma41g00360	127.542	945.777	127.783	1004.82	61.8392	512.585
Zosma41g00370	104.868	95.6794	107.845	153.965	114.702	244.411
Zosma41g00380	453.484	612.928	329.88	473.599	483.742	363.223
Zosma41g00390	14.1714	110.756	24.4691	54.0227	10.9715	24.8938
Zosma41g00420	242.33	310.233	216.597	244.903	259.326	142.573
Zosma41g00430	532.844	171.643	540.133	287.221	603.431	494.481
Zosma41g00450	89.2796	1380.1	77.0324	518.618	75.8029	131.258
Zosma41g00470	26.9256	702.809	32.6255	297.125	11.9689	35.0776
Zosma41g00500	919.722	339.227	1031.33	490.706	910.632	836.204
Zosma41g00510	94.9482	191.939	142.283	123.352	98.7432	147.1
Zosma41g00520	374.124	349.665	330.786	295.324	375.025	319.093
Zosma41g00530	0	29.5736	4.53132	0.900378	3.98962	0
Zosma41g00540	486.078	125.833	473.976	259.309	555.555	370.012
Zosma41g00560	174.308	64.946	130.502	98.1412	153.601	92.7858
Zosma41g00570	321.69	320.091	361.599	346.645	376.022	332.671
Zosma41g00580	7.08569	138.01	0.906264	353.849	0.997406	31.683
Zosma41g00600	1211.65	437.806	1166.36	668.08	1289.65	1056.85
Zosma41g00610	31.177	97.419	19.0315	32.4136	26.93	20.3676
Zosma41g00620	22.6742	51.6089	11.7814	17.1072	21.9429	6.78921
Zosma41g00640	680.226	245.287	636.197	346.645	648.314	450.351
Zosma41g00660	0	31.8931	0	0	0	0
Zosma41g00670	104.868	186.72	156.784	328.638	121.684	255.727
Zosma41g00700	600.866	480.137	677.885	524.02	701.177	918.806
Zosma41g00710	216.822	329.949	184.878	392.565	180.531	523.901
Zosma41g00720	1.41714	34.2126	0.906264	27.9117	1.99481	0
Zosma41g00730	0	31.8931	1.81253	27.0113	0	0
Zosma41g00740	43.9312	449.983	49.8445	200.784	47.8755	30.5514
Zosma41g00770	77.9425	621.626	58.9071	710.398	46.8781	148.231
Zosma41g00790	1078.44	147.868	742.23	281.818	1633.75	1114.56
Zosma41g00820	338.696	247.027	377.912	303.427	252.344	362.091
Zosma41g00830	488.912	453.462	512.945	480.802	461.799	477.508
Zosma41g00840	2.83427	33.0529	4.53132	6.30265	3.98962	4.52614
Zosma41g00850	1489.41	494.054	1179.96	630.265	1291.64	951.621
Zosma41g00860	115606	1352.27	104046	14126	104896	17185.7
Zosma41g00880	9229.81	361.262	5814.59	610.456	9235.98	626.87
Zosma41g00890	2984.49	533.485	2777.7	917.485	2923.4	1259.4
Zosma41g00900	906.968	860.535	825.606	779.727	937.562	829.415
Zosma41g00910	0	80.6027	1.81253	27.0113	0.997406	5.65767
Zosma41g00920	1.41714	65.5259	0.906264	32.4136	0	5.65767
Zosma41g00930	192.731	100.898	197.565	112.547	159.585	164.073
Zosma41g00950	107.702	259.204	114.189	214.29	45.8807	140.31
Zosma41g00960	449.232	422.149	464.913	683.387	517.654	652.895
Zosma41g00970	104.868	125.253	96.0639	126.053	111.709	78.0759
Zosma41g00990	2662.8	274.861	3259.83	990.416	3125.87	3790.64
Zosma41g01000	6286.42	10662.7	6545.04	11172.8	7832.63	13519.6
Zosma41g01010	4071.43	1616.69	5597.99	3759.98	5839.81	7055.12
Zosma41g01020	814.854	920.262	879.076	1428	808.896	1330.68
Zosma41g01030	157.302	105.537	135.94	93.6393	127.668	105.233
